LINTANG,BUJUR,KEDALAMAN,Mag,MONTH,DAY,YEAR
-3.75,128.76,125,3.3,1,6,2012
-9.77,114.17,29,3.5,1,6,2012
-8.65,112.31,96,3.8,1,6,2012
4.85,96.02,10,3,1,6,2012
-0.32,122.03,10,3.8,1,6,2012
-8.45,115.66,10,3.5,1,6,2012
-8.11,124.84,10,4.1,1,6,2012
-8.38,121.58,11,4.7,1,7,2012
-4.55,121.54,13,4.3,1,7,2012
-4.65,121.58,9,3.3,1,7,2012
-3.69,138.03,65,4.9,1,7,2012
-23.49,146.93,28,3.9,1,7,2012
-4.99,130.01,187,3.8,1,7,2012
-4.25,152.92,75,5.4,1,7,2012
-8.94,111.09,60,2.7,1,7,2012
1.7,127.38,113,5.6,1,7,2012
4.55,96.25,7,4.7,1,7,2012
-9.66,119.79,24,2.9,1,7,2012
-6.94,129.73,155,4.3,1,7,2012
-8.01,107.45,11,3.1,1,7,2012
-10.87,116.86,32,3.7,1,7,2012
-8.36,119.57,137,3.2,1,7,2012
-5.16,145.33,64,5.5,1,7,2012
19.35,121.27,61,4.8,1,7,2012
-28.4,-176.3,46,5.7,1,7,2012
-2.84,127.99,32,4.1,1,7,2012
-2.63,121.66,18,3.2,1,7,2012
-0.15,122.2,55,2.9,1,8,2012
-1.56,126.48,26,3.3,1,8,2012
34.09,135.75,37,5,1,8,2012
-2.67,99.87,10,4.5,1,8,2012
0.78,122.48,10,2.7,1,8,2012
4.54,126.21,92,4,1,8,2012
-3.49,99.16,60,4.3,1,8,2012
-4.13,129.45,11,3.3,1,8,2012
-0.37,121.9,10,2.3,1,8,2012
-7.55,119.64,10,4.1,1,8,2012
-17.51,167.73,62,5,1,8,2012
39.37,143.03,54,5.2,1,8,2012
1.24,128.21,28,4.6,1,8,2012
-1.1,127.86,21,3.7,1,9,2012
-9.91,119.23,10,2.8,1,9,2012
-10.48,165.15,49,6.4,1,9,2012
0.84,122.33,10,2.8,1,9,2012
-1.48,120.44,10,4.7,1,9,2012
-4.3,126.74,10,4.3,1,9,2012
-3.34,127.31,13,3.3,1,9,2012
4.49,96.16,10,2.7,1,9,2012
-0.13,124.58,44,4.3,1,9,2012
1.07,97.83,10,4.2,1,9,2012
-0.2,123.23,134,4.6,1,9,2012
-0.46,121.82,10,2.6,1,9,2012
-8.12,107.92,28,4.1,1,9,2012
-7.72,106.84,13,3,1,9,2012
27.37,55.56,80,4.8,1,9,2012
-0.89,133.11,10,5,1,9,2012
-32.52,-71.66,10,5.6,1,9,2012
1.44,99.6,180,4.2,1,10,2012
-7.06,106.83,10,3.3,1,10,2012
-3.97,122.45,10,3.6,1,10,2012
-1.63,134.44,10,3.4,1,10,2012
-17.05,171.01,185,4.9,1,10,2012
-1.5,120.29,22,3.4,1,10,2012
-9.3,123.75,62,4.7,1,10,2012
-21.96,148.33,17,4.2,1,10,2012
3.85,96.33,20,3.4,1,10,2012
-4.38,122.79,29,3.4,1,10,2012
24.53,122.8,83,4.3,1,10,2012
-0.52,98.28,17,3.1,1,10,2012
-8.32,118.02,164,3.4,1,10,2012
3.41,97.33,33,2.3,1,10,2012
-0.46,132.65,10,3.6,1,10,2012
-17.32,-172.37,10,5.7,1,10,2012
-0.95,121.19,10,2.4,1,10,2012
-6.56,103.56,10,3.4,1,10,2012
4.59,96.09,10,2.8,1,10,2012
-10.23,109.69,163,4.2,1,10,2012
-6.84,104.96,19,3.9,1,10,2012
2.35,93.06,10,7,1,10,2012
2.68,92.78,47,5.5,1,10,2012
2.64,93.27,45,5.1,1,10,2012
2.37,93.18,23,5.1,1,10,2012
4.21,127.15,10,4.5,1,10,2012
2.29,92.91,14,4.9,1,10,2012
2.67,93.01,90,5,1,10,2012
-9.95,119.78,10,3.1,1,10,2012
2.38,93.21,48,4.9,1,10,2012
2.08,95.31,12,3.6,1,10,2012
2.69,93.71,101,4.6,1,10,2012
2.64,93.03,46,4.7,1,10,2012
1.27,97.29,29,4,1,10,2012
-8.28,118.19,10,3.6,1,10,2012
-8.13,125.63,103,4.7,1,11,2012
2.72,96.42,63,2.5,1,11,2012
-0.49,98.48,13,3.1,1,11,2012
-3.16,140.65,10,3.3,1,11,2012
-17.62,167.98,331,4.9,1,11,2012
2.22,94.56,43,4.3,1,11,2012
2.63,94.32,10,4.1,1,11,2012
-5.87,130.96,50,4.3,1,11,2012
2.44,92.26,10,4.9,1,11,2012
-2.93,127.99,68,3.5,1,11,2012
4.48,127.1,79,5,1,11,2012
-1.65,99.77,37,4.7,1,11,2012
2.47,93.16,40,4.8,1,11,2012
-8.94,111.18,14,2.9,1,11,2012
2.66,93.59,43,4.4,1,11,2012
4.89,95.99,11,3.4,1,11,2012
-9.34,124.32,48,4.1,1,11,2012
4.68,95.99,10,3.3,1,11,2012
-5.32,105.1,12,2.9,1,11,2012
-8.85,110.81,68,4.1,1,11,2012
2.67,93.56,45,4.6,1,11,2012
36.08,53.12,77,5.2,1,11,2012
-6.96,129.87,186,4.1,1,11,2012
4.51,96.25,10,3.5,1,11,2012
2.48,93.91,10,4,1,11,2012
2.48,93.62,81,4.4,1,11,2012
-7.07,123.44,642,5.1,1,11,2012
-7.88,107.36,31,3.8,1,11,2012
8.96,126.04,138,5.1,1,12,2012
-7.84,106.92,25,4.3,1,12,2012
-0.81,126.93,56,3,1,12,2012
-0.85,126.91,49,3.2,1,12,2012
-53.23,23.52,11,4.8,1,12,2012
37.05,141.23,10,6.1,1,12,2012
38.36,142.63,10,5.6,1,12,2012
-8.49,117.2,17,3.7,1,12,2012
-17.94,-171.94,10,5.2,1,12,2012
-4.29,103.38,85,3.4,1,12,2012
-8.68,111.8,64,3.1,1,12,2012
-52.06,27.93,35,5.4,1,12,2012
-8.25,123.73,145,3.8,1,12,2012
-8.65,121.83,10,3,1,12,2012
-6.54,129.61,191,4.4,1,12,2012
-52.05,28.04,43,5.1,1,12,2012
-6.7,105.12,14,3.8,1,13,2012
-2.48,121.49,17,3.7,1,13,2012
-2.07,133.93,19,3.1,1,13,2012
-6.58,150.47,47,5.1,1,13,2012
-8.49,111.53,29,3.8,1,13,2012
2.24,92.94,18,5.3,1,13,2012
1.42,97.09,23,4.3,1,13,2012
-3.53,128.58,82,2.8,1,13,2012
2.32,92.86,15,4.8,1,13,2012
-0.03,125.33,142,3.3,1,13,2012
-10.79,118.28,10,3.1,1,13,2012
1.85,127.13,92,4.7,1,13,2012
-3.37,140.52,10,3.3,1,13,2012
3.91,95.65,13,3.9,1,13,2012
-8.59,119.19,17,2.6,1,13,2012
-8.11,118.95,22,2.5,1,13,2012
-7.84,117.35,17,2.5,1,13,2012
1.72,128.19,11,3.4,1,13,2012
-60.99,-26.36,43,5.6,1,13,2012
-3.59,119.57,10,2.3,1,13,2012
-7.8,117.42,15,2.9,1,13,2012
-0.69,122.45,10,2.8,1,13,2012
-32.68,-178.67,76,5.3,1,13,2012
2.98,97.26,10,2.4,1,13,2012
-0.06,123.13,20,2.8,1,13,2012
-7.82,117.42,22,3.2,1,13,2012
1.16,122.43,10,3,1,13,2012
2.35,96.11,11,5.3,1,13,2012
-33.04,-176.55,68,5.4,1,13,2012
-1.13,120.1,10,2.8,1,13,2012
0.91,121.45,10,3,1,13,2012
2.35,96.06,10,3.4,1,13,2012
1.41,126.8,13,4.3,1,13,2012
-9.11,120.03,11,3.5,1,14,2012
2.48,96.2,12,3.4,1,14,2012
-8.07,119.09,26,3,1,14,2012
-11.25,118.27,10,3.8,1,14,2012
-0.74,133.5,24,3.8,1,14,2012
52.95,160.18,10,5.1,1,14,2012
4.94,96.07,10,3.1,1,14,2012
-3.29,139.13,27,4.5,1,14,2012
-4.24,103.2,99,4.1,1,14,2012
2.63,92.98,19,4.7,1,14,2012
-5.35,152.54,10,5.5,1,14,2012
40.21,142.39,10,4.8,1,14,2012
-9.34,107.52,10,4.7,1,14,2012
1.34,126.43,10,3.8,1,14,2012
0.35,126.16,37,3.3,1,14,2012
4.5,96.31,10,3.1,1,14,2012
-3.79,126.26,10,4.5,1,14,2012
-0.15,123.94,100,3.6,1,14,2012
24.01,122.31,10,3.7,1,14,2012
19.36,121.18,50,5.3,1,14,2012
-1.31,121.26,19,3,1,14,2012
-8.51,118.64,110,3.4,1,14,2012
0.71,123.85,246,3.1,1,14,2012
-5.77,130.99,143,4.5,1,14,2012
-3.82,119.35,10,2.5,1,14,2012
-3.67,119.21,30,1.8,1,14,2012
-8.95,111.17,16,2.5,1,14,2012
-9.24,118.94,10,2.1,1,14,2012
0.32,122.5,148,2.1,1,14,2012
-10.26,110.47,24,4.6,1,14,2012
-0.84,126.76,10,3.6,1,14,2012
0.85,120.55,10,3.5,1,14,2012
2.47,96.18,10,2.7,1,14,2012
-9.65,112.79,69,3.8,1,14,2012
-8.1,117.16,146,4.5,1,14,2012
-2.94,128.02,107,3.3,1,14,2012
-8.9,117.05,269,3.7,1,14,2012
1.44,121.54,125,4.2,1,14,2012
4.52,96.28,10,2.9,1,14,2012
0,123.38,112,3.6,1,14,2012
-8.04,107.96,26,4.5,1,14,2012
-9.12,120.04,10,3.1,1,15,2012
1.64,99.55,25,3.6,1,15,2012
-6.62,104.7,12,4,1,15,2012
-6.38,104.06,10,3.7,1,15,2012
3.14,122.87,533,4.1,1,15,2012
-61.11,-56.81,10,6.5,1,15,2012
-61.36,-55.18,241,5.6,1,15,2012
4.43,95.04,49,4.4,1,15,2012
4.63,93.9,64,4.2,1,15,2012
-8.91,118.21,112,3.4,1,15,2012
-8.65,113.08,123,3.1,1,15,2012
3.7,99.24,291,3.5,1,15,2012
1.97,128.24,117,4.6,1,16,2012
-3.54,123.17,36,4.8,1,16,2012
-8.73,121.82,40,3.1,1,16,2012
3.54,127.99,10,4.8,1,16,2012
-0.11,123.13,133,3.3,1,16,2012
0.88,125.2,13,4.4,1,16,2012
-9.27,118.62,10,2.8,1,16,2012
-3.52,127.24,10,4,1,16,2012
-0.04,123.13,156,5,1,16,2012
24.81,123.22,131,4.4,1,16,2012
-0.24,125.54,10,5.3,1,16,2012
24.8,123.42,127,4.2,1,16,2012
21.43,121.91,101,4.7,1,16,2012
-6.01,105.42,10,3.2,1,16,2012
-8.98,117.53,10,4.2,1,16,2012
-8.81,121.84,41,2.7,1,17,2012
0,124.79,11,4.2,1,17,2012
-2.98,127.49,35,4.2,1,17,2012
-8.38,121.72,10,2.9,1,17,2012
-8.01,115.36,12,2.1,1,17,2012
-6.81,106.83,12,3,1,17,2012
2.06,93.81,33,4.5,1,17,2012
24.09,124.82,10,4.4,1,17,2012
1.26,96.96,10,3.8,1,17,2012
-4.44,133.33,22,4.8,1,17,2012
12.21,141.18,68,4.9,1,17,2012
-0.8,126.86,10,4.1,1,17,2012
6.73,126.23,100,5.2,1,17,2012
-2.53,127.53,10,3,1,17,2012
11.1,125.91,93,5.5,1,17,2012
-9.17,118.84,19,3.1,1,17,2012
-3.98,134.99,19,5,1,17,2012
-0.71,126.77,10,3.1,1,17,2012
-31.65,-71.78,25,5.7,1,17,2012
-0.89,126.94,38,5.2,1,18,2012
-1.46,127.38,10,3,1,18,2012
-0.85,126.86,10,4.3,1,18,2012
-4.12,129.52,18,3,1,18,2012
-1.8,121.27,29,2.8,1,18,2012
-4.2,133.19,19,3.9,1,18,2012
25.01,122.19,12,4.1,1,18,2012
-10.4,116.07,68,3.5,1,18,2012
0.29,121.83,167,3,1,18,2012
1.16,99.88,178,4.3,1,18,2012
1.79,98.86,37,2.8,1,18,2012
-8.26,108.94,40,2.9,1,18,2012
2.64,98.07,10,2.2,1,18,2012
4.34,76.48,10,3.8,1,18,2012
-8.2,116.85,10,2.5,1,18,2012
-9.1,118.98,89,2.3,1,18,2012
-0.86,126.84,50,5.6,1,18,2012
-4.37,133.26,35,3.9,1,18,2012
-0.76,126.93,68,2.8,1,18,2012
-9.32,120.77,35,2.8,1,18,2012
-0.91,126.83,15,4.8,1,18,2012
-1.05,126.96,10,3.3,1,18,2012
-8.89,121.84,40,2,1,18,2012
-0.96,126.86,10,4.7,1,18,2012
-0.13,122.8,20,3.3,1,18,2012
-0.95,126.75,10,3.5,1,18,2012
-1.02,126.91,20,2.9,1,18,2012
-0.93,126.84,12,4.4,1,18,2012
-0.94,126.82,10,5.1,1,18,2012
-0.57,126.97,99,2.5,1,18,2012
-0.46,126.64,25,3,1,18,2012
-5.69,105.71,286,3.3,1,18,2012
-0.91,126.8,10,3.9,1,18,2012
2.59,98.17,36,2.5,1,18,2012
-11.02,165.45,36,5.2,1,18,2012
-10.92,165.59,29,5.3,1,18,2012
-0.91,126.79,10,4,1,18,2012
-0.97,126.84,10,4.3,1,18,2012
-0.74,126.74,10,3.9,1,18,2012
-10.86,165.61,132,4.8,1,18,2012
1.84,99.24,10,3.1,1,18,2012
27.83,140.09,477,4.7,1,18,2012
-4.75,130.76,62,4.3,1,18,2012
-1.3,127.24,10,2.3,1,18,2012
-0.63,126.62,12,3.6,1,18,2012
2.07,126.9,12,3.6,1,18,2012
-0.81,126.92,63,2.8,1,18,2012
-0.1,126.55,81,2.9,1,18,2012
-8.44,121.74,18,2.6,1,18,2012
-0.84,126.8,10,3.3,1,18,2012
24.19,122.39,10,3.9,1,18,2012
-8.39,121.7,10,3.2,1,18,2012
-6,104.16,10,4.8,1,18,2012
-8.4,121.73,10,2.3,1,18,2012
-0.96,126.83,10,3.1,1,18,2012
-7.15,129.43,201,4.4,1,18,2012
-8.96,121.83,35,2.7,1,18,2012
-8.38,121.74,10,2.5,1,18,2012
-7.51,129.73,122,4.7,1,18,2012
-5.94,103.72,10,3.6,1,18,2012
-0.99,126.86,10,3.4,1,18,2012
-1.1,126.94,10,3.9,1,19,2012
12.51,125.98,174,4.2,1,19,2012
-8.99,111.13,22,3,1,19,2012
-9.55,118.05,10,2.5,1,19,2012
-2.4,140.21,10,2.5,1,19,2012
-10.39,118.87,13,3.2,1,19,2012
-8.78,119.38,10,2.3,1,19,2012
0.63,120.88,72,3,1,19,2012
-2.44,121.01,10,4,1,19,2012
-8.65,117.5,138,2.6,1,19,2012
-8.36,121.71,10,3.8,1,19,2012
-10.8,165.67,141,4.7,1,19,2012
-7.94,115.95,238,3.8,1,19,2012
3.02,96.36,22,3.7,1,19,2012
-11.03,165.54,45,5.6,1,19,2012
-46.75,165.35,10,6,1,19,2012
2.3,92.98,39,5.3,1,19,2012
-8.34,121.71,10,3.7,1,19,2012
-46.91,165.23,12,4.9,1,19,2012
2.4,128.16,181,4.7,1,19,2012
3.43,126.77,20,4.4,1,19,2012
36.28,59.1,37,5.4,1,19,2012
-9.69,119.14,22,3.1,1,19,2012
-3.95,118.89,10,2.5,1,19,2012
2.54,96,27,3.7,1,19,2012
-9.13,112.69,11,3,1,19,2012
-1.54,126.54,10,3.3,1,19,2012
-0.45,123.06,49,3.4,1,19,2012
-0.96,126.83,10,4.4,1,19,2012
-6.77,129.54,107,4.6,1,19,2012
-6.99,130.83,117,4.9,1,19,2012
-7.26,109.83,10,2.6,1,19,2012
4.78,96.18,10,3.3,1,19,2012
3.37,96.3,10,3.2,1,19,2012
-8.36,121.69,10,3.6,1,19,2012
-1.09,100.31,146,3.5,1,19,2012
-3.56,128.88,94,3.8,1,19,2012
2.39,92.84,10,4.6,1,19,2012
-7.4,121.61,21,3.5,1,19,2012
-3.8,134.95,27,4.3,1,19,2012
1.2,98.08,10,3.4,1,20,2012
-2.69,121.78,193,3.1,1,20,2012
-8.83,121.87,34,2.8,1,20,2012
-10.41,120.3,20,3,1,20,2012
-1.87,138.66,10,4,1,20,2012
-0.37,122.44,10,2.6,1,20,2012
3.2,98.41,10,2.5,1,20,2012
38.83,44.41,80,4.4,1,20,2012
-11.19,165.33,125,4.8,1,20,2012
-1.02,126.82,10,4.4,1,20,2012
-3.03,130.65,17,4.4,1,20,2012
-3.55,123.19,34,4.2,1,20,2012
37.79,143.83,39,5,1,20,2012
-0.61,121.75,11,3.1,1,20,2012
-9.99,120.74,11,3.4,1,20,2012
-0.88,126.86,44,2.7,1,20,2012
0.13,124.04,106,3.6,1,20,2012
-8.81,125.22,11,3.4,1,20,2012
18.22,122.48,45,4.8,1,20,2012
-8.75,119.61,130,5.9,1,20,2012
4.67,125.27,45,5.3,1,20,2012
-0.34,124.05,28,4.6,1,20,2012
-1.47,120.35,11,3.7,1,21,2012
-0.93,126.84,11,4.7,1,21,2012
-1.19,101.41,181,4.6,1,21,2012
2.06,96.19,76,3.5,1,21,2012
-8.32,117.35,122,2.9,1,21,2012
-0.62,127.37,121,4.3,1,21,2012
2.6,93.6,36,4.2,1,21,2012
-1.47,126.39,26,3.5,1,21,2012
0.16,122.88,11,3.1,1,21,2012
-0.15,122.78,10,2.3,1,21,2012
14.52,-93.66,72,6.2,1,21,2012
-0.27,123.08,10,2.3,1,21,2012
-9.7,118.2,19,3.2,1,21,2012
-0.08,123.3,126,3.7,1,21,2012
2.22,96,10,4.7,1,22,2012
-2.74,129.21,10,4.7,1,22,2012
-27.12,118.18,10,4.3,1,22,2012
-2.78,140.84,10,2.6,1,22,2012
-0.84,126.99,72,2.4,1,22,2012
-2.75,140.41,10,3.1,1,22,2012
-9.27,112.94,10,3,1,22,2012
-8.03,120.37,10,4.1,1,22,2012
-8.04,120.37,11,2.9,1,22,2012
22.69,122.87,83,4,1,22,2012
-0.11,123.19,83,3,1,22,2012
-8.03,120.35,10,2.9,1,22,2012
-56.55,-25.29,14,5.8,1,22,2012
6.04,125.46,10,4.6,1,22,2012
-0.83,126.74,10,3.2,1,22,2012
11.38,125.03,131,5.1,1,22,2012
-9.19,112.94,10,2.9,1,22,2012
-7.8,105.89,23,4,1,22,2012
-10.87,124.15,70,3.9,1,22,2012
-2.71,129.18,10,3.5,1,22,2012
-6.43,104.31,93,3.7,1,22,2012
-6.06,110.87,138,3.7,1,22,2012
-2.29,138.67,71,3.3,1,22,2012
-2.32,140.22,10,3.1,1,22,2012
-8.82,112.52,42,3.7,1,22,2012
-2.73,140.4,10,2.9,1,22,2012
-1.81,123.58,10,3.2,1,22,2012
2.59,93.78,123,3.9,1,22,2012
-7.95,120.38,10,3.6,1,22,2012
-7.96,120.38,10,4.2,1,22,2012
3.05,124.78,10,4.1,1,22,2012
-8.01,120.44,10,3.4,1,22,2012
-8.78,116.28,95,3.8,1,22,2012
-2.64,129.89,10,3.2,1,22,2012
-9.46,118.05,43,3.4,1,22,2012
-8,120.38,10,3,1,22,2012
0.37,122.37,62,1.9,1,22,2012
-3.64,139.51,101,2.6,1,22,2012
-9.08,116.16,51,2.6,1,22,2012
-8.1,117.83,10,2.4,1,22,2012
-2.25,138.91,66,3.1,1,22,2012
-1.47,120.38,15,2.4,1,22,2012
-2.9,129.82,10,3.1,1,22,2012
3.66,36.39,45,5.6,1,22,2012
-0.71,126.81,26,2.9,1,22,2012
-2.76,129.77,11,4.5,1,22,2012
2.61,93.17,55,4.7,1,22,2012
-2.69,129.7,10,3.1,1,23,2012
2.15,128.31,191,4,1,23,2012
-2.34,139.19,80,3.3,1,23,2012
-2.06,140.27,15,2.9,1,23,2012
-7,125.7,505,4.5,1,23,2012
-9.66,113.32,10,5,1,23,2012
-8.79,124.06,29,4.3,1,23,2012
-1.46,126.41,10,3.2,1,23,2012
-2.92,139.37,82,3.2,1,23,2012
-1.23,120.29,10,3.7,1,23,2012
-0.95,126.86,10,2.5,1,23,2012
-6.57,130.37,131,4.4,1,23,2012
38.61,143.78,16,5.4,1,23,2012
0.22,124.65,55,3.3,1,23,2012
4.9,95.92,10,4.8,1,23,2012
-0.3,122.86,31,2.7,1,23,2012
-6.24,106.01,10,3,1,23,2012
-2.77,129.25,10,3,1,23,2012
-36.5,-72.86,30,6.3,1,23,2012
1.98,126.41,13,4.7,1,23,2012
-0.86,126.66,10,2.9,1,23,2012
-2.49,129.66,10,3.1,1,23,2012
2.17,96.22,10,2.9,1,23,2012
-0.8,126.75,10,2.2,1,23,2012
2.46,93.84,10,3.6,1,23,2012
-0.21,123.17,28,3.4,1,23,2012
-10.17,119.12,10,3.6,1,23,2012
-1.91,100.36,10,4.1,1,23,2012
13.18,143.44,41,4.8,1,24,2012
-24.8,178.73,610,6,1,24,2012
-8.3,116.79,10,3.1,1,24,2012
-0.65,120.31,184,2.7,1,24,2012
1.69,127,41,3.5,1,24,2012
2.7,128.43,145,4.6,1,24,2012
4.8,96.08,10,3.2,1,24,2012
1.38,121.34,10,3.4,1,24,2012
-10.98,117.37,10,4.4,1,24,2012
-2.23,138.92,75,3.3,1,24,2012
3.15,95.98,10,3.6,1,24,2012
23.55,121.9,10,3.8,1,24,2012
8.49,126.28,166,5.2,1,24,2012
-5.83,122.89,10,3.1,1,24,2012
-2.5,121.61,13,2.9,1,24,2012
1.32,121.41,10,4.6,1,24,2012
-4.74,131.98,71,3.7,1,24,2012
-4.85,145.28,10,4.4,1,24,2012
-8.62,118.25,125,2.6,1,24,2012
-0.36,124.59,60,3.3,1,24,2012
-10.13,119.79,10,3.5,1,24,2012
-7.64,124.15,10,3.8,1,24,2012
-3.33,139.64,143,2.7,1,24,2012
-2.86,140.29,10,2.2,1,24,2012
-3.48,123.31,31,3.6,1,24,2012
-8.66,118.33,118,3.6,1,24,2012
0.52,125.43,10,3.9,1,24,2012
1.24,126.26,23,4.3,1,24,2012
-0.93,126.82,10,4.5,1,24,2012
4.47,96.26,10,2.5,1,24,2012
0.28,122.47,12,2.2,1,24,2012
4.38,126.81,95,4.8,1,25,2012
-44.04,159.13,336,4.7,1,25,2012
-5.4,152.47,69,5.4,1,25,2012
-6.06,131.89,100,4.5,1,25,2012
-3.32,139.6,34,4,1,25,2012
24.97,122.12,111,4.4,1,25,2012
-1.78,128.4,20,4.7,1,25,2012
-9.07,149.43,274,4.4,1,25,2012
2.9,127.35,26,4.4,1,25,2012
1.01,121.52,10,3.5,1,25,2012
38.12,141.4,10,5.3,1,25,2012
-7.75,119.65,31,4.6,1,25,2012
-7.16,130.03,155,4.8,1,26,2012
36.27,25.24,10,5.4,1,26,2012
14.3,145.3,97,5.4,1,26,2012
-1.28,120.01,10,3.6,1,26,2012
21.47,143.05,314,5.5,1,26,2012
-9.36,114.91,41,3.4,1,26,2012
-2.98,126.76,34,3.4,1,26,2012
0.28,120.89,105,4.8,1,26,2012
-3.59,128.83,105,3.4,1,26,2012
-6.25,146.19,66,4.9,1,26,2012
-0.93,126.96,25,2.4,1,26,2012
-0.99,126.94,10,4.4,1,26,2012
2.58,93.55,10,4.1,1,26,2012
-0.66,123.13,16,2.7,1,26,2012
23.99,121.53,10,3.4,1,26,2012
6.4,125.89,142,4.9,1,26,2012
3.42,97.08,13,3.3,1,26,2012
-7.28,125.99,430,4,1,26,2012
2.83,95.54,27,4.1,1,26,2012
2.45,95.76,10,4.5,1,26,2012
-5.65,130.47,175,4,1,26,2012
3.73,96.97,58,3.4,1,26,2012
-0.13,123.39,138,3.4,1,26,2012
21.66,143.08,317,5.3,1,26,2012
-3.24,127,10,4.8,1,26,2012
-1.53,138.41,32,4.9,1,27,2012
-3.32,126.96,10,4.2,1,27,2012
-2.11,139.38,10,4.1,1,27,2012
