LINTANG,BUJUR,KEDALAMAN,Mag,MONTH,DAY,YEAR
3.59,117.7,10,4.2,1,7,2016
-0.21,126.68,10,4.4,1,7,2016
-10.13,124.48,27,4.6,1,7,2016
4.42,125.13,21,4.6,1,7,2016
-10.44,124.44,10,4.1,1,7,2016
-0.69,122.31,15,3.1,1,7,2016
-31.04,-71.52,165,5.2,1,8,2016
2.48,128.49,221,4.6,1,8,2016
4.92,95.94,10,4.7,1,8,2016
-4.31,142,69,4.7,1,8,2016
-2.31,68.37,10,4.8,1,8,2016
-4.11,129.36,10,3.7,1,8,2016
-1.01,123.45,10,3.0,1,8,2016
4.22,124.35,10,4.5,1,8,2016
-5.23,133.94,10,4.9,1,8,2016
-7.51,106.62,80,3.1,1,8,2016
0.32,98.57,10,3.0,1,8,2016
1.78,99.25,10,2.8,1,8,2016
36.73,70.92,204,5.4,1,8,2016
-9.52,112.89,10,4.1,1,8,2016
-11.32,166.53,52,4.6,1,8,2016
0.35,127.03,102,4.0,1,8,2016
-2.28,138.92,10,3.5,1,8,2016
-2.81,127.82,10,3.4,1,8,2016
-7.69,105.98,10,3.4,1,8,2016
-4.16,129.04,144,4.2,1,8,2016
-2.6,139.5,46,4.5,1,8,2016
-0.19,122.83,27,3.8,1,8,2016
-9.69,117.73,76,5.3,1,8,2016
0.4,99.7,135,3.9,1,8,2016
1.18,121.35,10,4.0,1,8,2016
-16.04,28.17,10,5.2,1,9,2016
-0.16,123.14,22,2.5,1,9,2016
-9.69,113.99,10,3.4,1,9,2016
-9.12,124.39,75,2.2,1,9,2016
18.12,97.84,20,2.4,1,9,2016
5.96,126.15,127,4.3,1,9,2016
28,129.58,21,5.3,1,9,2016
-7.08,155.38,77,4.5,1,9,2016
1.26,128.84,19,4.0,1,9,2016
-49.16,121.52,10,4.8,1,9,2016
-3.25,102.89,195,4.4,1,9,2016
0.57,126.17,10,3.5,1,9,2016
-4.97,153.8,44,4.4,1,9,2016
2.36,128.45,25,4.0,1,10,2016
-4.7,153.73,127,4.7,1,10,2016
-3.88,136.39,39,4.9,1,10,2016
-7.37,129.33,172,4.2,1,10,2016
-1.5,133.89,17,3.6,1,10,2016
-0.29,122.86,44,2.9,1,10,2016
-7.8,128.14,22,4.8,1,10,2016
2.45,127.16,35,4.0,1,10,2016
-6.86,154.37,65,4.7,1,10,2016
-8.07,114.16,10,2.9,1,10,2016
-8.04,114.15,11,2.7,1,10,2016
-10.7,119.45,10,2.8,1,10,2016
-9.15,121.37,25,3.2,1,10,2016
4.22,127.62,82,5.0,1,10,2016
-5.55,151.94,68,4.6,1,10,2016
-22.49,173.4,108,4.7,1,10,2016
1.77,99.22,10,3.0,1,10,2016
-2.77,122.67,10,3.2,1,10,2016
-20.78,-178.17,601,4.8,1,10,2016
-2.54,128.93,10,2.6,1,10,2016
-11.45,116.94,17,4.2,1,10,2016
39.55,34.65,24,4.6,1,10,2016
-9.26,123.08,71,3.9,1,10,2016
-11.64,166.4,39,5.1,1,10,2016
0.7,121,10,2.7,1,10,2016
55.24,164.14,10,4.8,1,10,2016
-3.43,128.29,10,4.6,1,11,2016
-4,129.37,11,3.7,1,11,2016
-0.04,124.55,70,5.0,1,11,2016
-33.28,-177.36,53,4.9,1,11,2016
-5.58,102.73,19,3.4,1,11,2016
-7.09,155.18,136,4.8,1,11,2016
23.43,121.56,32,4.8,1,11,2016
-11.22,111.39,53,4.3,1,11,2016
-6.81,129.95,175,4.2,1,11,2016
40.49,141.35,61,4.9,1,11,2016
-2.85,140.5,32,3.1,1,11,2016
-1.99,126.61,10,3.7,1,11,2016
3.61,95.69,11,4.1,1,11,2016
3.43,117.51,34,3.1,1,11,2016
-11.62,116.55,10,4.0,1,11,2016
3.44,117.23,28,3.5,1,11,2016
2.71,128.87,10,4.0,1,11,2016
-15.43,167.58,110,4.5,1,11,2016
-3.32,138.53,96,4.6,1,11,2016
-17.45,-178.82,527,4.6,1,11,2016
-8.37,118,172,3.5,1,11,2016
1.89,127.32,81,3.3,1,11,2016
-7.51,123.57,476,4.1,1,11,2016
3.78,126.88,61,6.4,1,11,2016
-8.11,119.23,14,3.3,1,11,2016
3.93,127.11,10,4.5,1,11,2016
-7.4,106.9,18,2.9,1,11,2016
4.01,127.06,10,4.6,1,11,2016
44.32,141,258,5.8,1,11,2016
42.26,138.22,384,4.4,1,11,2016
3.42,126.61,74,3.5,1,11,2016
-10.24,113.67,34,3.6,1,11,2016
-9.98,113.84,10,3.4,1,11,2016
3.76,127.1,10,3.9,1,11,2016
3.93,127.25,10,3.9,1,11,2016
-1.14,120.82,10,2.6,1,11,2016
3.85,126.96,10,3.8,1,11,2016
2.25,93.2,103,4.6,1,11,2016
3.82,127.04,10,4.3,1,11,2016
-8.31,124.89,14,2.9,1,11,2016
3.81,127,10,3.8,1,11,2016
3.83,127.14,10,3.8,1,11,2016
2.18,98.99,13,2.7,1,11,2016
-22.91,179.06,545,5.1,1,11,2016
-7.11,127.96,249,4.9,1,11,2016
-2.57,129.34,10,3.0,1,12,2016
-8.73,122.32,10,3.6,1,12,2016
3.82,127.01,10,3.8,1,12,2016
39.06,48.26,14,4.5,1,12,2016
-1.9,125.87,17,3.6,1,12,2016
-3.74,140.16,29,3.9,1,12,2016
3.76,126.7,27,3.6,1,12,2016
4.22,126.98,13,4.0,1,12,2016
-1.56,120.45,10,2.9,1,12,2016
-1.04,131.57,12,2.1,1,12,2016
-22.82,179.3,555,4.6,1,12,2016
-31.43,58.02,24,5.8,1,12,2016
3.95,127.16,23,5.0,1,12,2016
3.98,93.65,26,4.2,1,12,2016
-6.43,104.86,10,3.2,1,12,2016
-6.35,104.95,10,2.7,1,12,2016
3.87,127.02,29,3.7,1,12,2016
-6.4,104.91,10,3.0,1,12,2016
0.92,122.38,14,2.7,1,12,2016
36.55,71.03,233,5.7,1,12,2016
3.87,127.06,11,4.4,1,12,2016
3.89,127.02,10,4.3,1,12,2016
-12.29,122.29,20,4.1,1,12,2016
-3.25,128.08,25,2.2,1,12,2016
4.01,126.21,51,3.1,1,12,2016
-6.87,105.38,37,2.9,1,12,2016
-9.13,119.28,95,3.2,1,12,2016
-6.46,104.84,10,3.4,1,12,2016
-9.47,124.74,14,2.5,1,12,2016
-6.54,104.79,10,3.3,1,12,2016
3.78,126.92,22,3.8,1,13,2016
3.89,127.12,12,4.2,1,13,2016
1.95,99.09,82,2.7,1,13,2016
-7.77,128.56,13,4.2,1,13,2016
-9.13,115.49,66,2.5,1,13,2016
-6.81,129.77,191,4.5,1,13,2016
4.12,127.08,46,4.3,1,13,2016
3.97,126.96,35,4.1,1,13,2016
-7.01,129.79,183,4.4,1,13,2016
0.48,92.67,51,5.4,1,13,2016
-15.25,-174.9,249,5.7,1,13,2016
-0.51,119.96,10,4.1,1,13,2016
-0.48,119.97,11,3.0,1,13,2016
5.63,125.52,177,4.7,1,13,2016
12.15,125.44,137,4.6,1,13,2016
0.02,121.74,167,2.8,1,13,2016
0.29,121.86,164,3.0,1,13,2016
3.94,127.03,10,4.1,1,13,2016
-8.9,110.03,10,3.5,1,13,2016
36.58,71.26,99,4.7,1,13,2016
0.62,126.17,10,3.0,1,13,2016
-4.01,119.5,10,2.3,1,13,2016
-4.51,103.6,89,2.2,1,13,2016
-4.49,103.61,85,2.3,1,13,2016
-21.56,-173.93,21,5.2,1,13,2016
3.84,127.06,10,4.1,1,13,2016
-0.5,119.95,10,3.3,1,13,2016
32.59,91.69,10,5.1,1,13,2016
4.18,126.87,10,4.0,1,13,2016
42.09,84.18,10,5.4,1,13,2016
38.72,73.33,56,5.0,1,13,2016
4.06,126.65,18,3.8,1,13,2016
29.64,88.28,46,4.4,1,13,2016
-0.63,132.78,10,3.3,1,13,2016
-5.82,151.6,56,4.4,1,13,2016
29.03,87.68,64,4.1,1,14,2016
3.88,127.02,16,4.6,1,14,2016
-9.65,161.33,168,4.5,1,14,2016
-9.06,123.85,129,2.6,1,14,2016
0.27,122.25,94,2.6,1,14,2016
1.48,122.65,14,2.9,1,14,2016
-20.13,-63.3,590,5.4,1,14,2016
41.98,142.63,31,6.8,1,14,2016
42.02,142.7,51,6.5,1,14,2016
-8.73,122.89,156,5.0,1,14,2016
-16.29,-174.12,123,5.3,1,14,2016
3.81,127.01,10,4.3,1,14,2016
5.65,126.25,97,4.6,1,14,2016
-9.21,113.06,10,3.2,1,14,2016
19.15,96.68,10,3.3,1,14,2016
-6.61,106.31,109,3.3,1,14,2016
-5.15,103.09,10,3.5,1,14,2016
-3.27,123.42,25,3.9,1,14,2016
-15.9,-177.47,31,5.1,1,14,2016
-52.87,159.94,10,5.4,1,14,2016
-9.17,158.47,80,4.6,1,14,2016
9.69,126.53,75,5.2,1,14,2016
-3.86,123.57,153,3.9,1,14,2016
2.65,94.14,22,4.9,1,14,2016
-4.55,126.47,309,3.7,1,14,2016
1.07,122.35,78,2.9,1,14,2016
36.49,70.57,192,4.2,1,14,2016
-2.89,136.97,26,4.2,1,14,2016
-5.77,126.23,10,5.4,1,14,2016
1.73,125.33,553,3.3,1,14,2016
-7.22,126.06,429,4.0,1,14,2016
2.09,126.77,32,3.8,1,15,2016
0.81,120.47,21,3.0,1,15,2016
-5.42,146.97,198,4.3,1,15,2016
1.69,127.36,129,4.5,1,15,2016
-6.75,126.78,390,3.9,1,15,2016
2.73,95.71,18,4.4,1,15,2016
-7.26,106.67,80,4.6,1,15,2016
-17.63,167.8,29,4.5,1,15,2016
-1.13,120.72,11,3.0,1,15,2016
-24.67,179.86,587,4.4,1,15,2016
-9.88,122.93,10,2.7,1,15,2016
3.4,126.62,43,3.9,1,15,2016
-4.14,129.41,13,3.2,1,15,2016
1.9,126.55,21,3.3,1,15,2016
-0.04,123.17,137,3.1,1,15,2016
-8.4,115.94,13,3.0,1,15,2016
-6.49,89.24,21,4.5,1,15,2016
1.12,126.34,10,3.9,1,16,2016
-14.2,167.55,156,4.5,1,16,2016
-10.23,123.63,10,4.8,1,16,2016
-10.34,123.29,10,3.5,1,16,2016
-11.47,124.65,10,3.5,1,16,2016
-8.98,124.3,82,3.9,1,16,2016
-9.13,118.2,22,3.8,1,16,2016
-5.66,131.04,110,4.6,1,16,2016
-9.62,121.26,18,3.3,1,16,2016
-10.39,123.67,12,2.4,1,16,2016
-10.26,123.63,11,2.6,1,16,2016
-2.52,138.76,60,3.8,1,16,2016
-2.83,139.01,88,4.6,1,16,2016
-17.82,-178.77,580,5.2,1,16,2016
-0.61,99.15,62,5.0,1,16,2016
-6.99,126.99,442,4.0,1,16,2016
-8.41,120.02,184,3.6,1,16,2016
-8.45,156.26,55,4.7,1,16,2016
-3.78,127.3,44,5.5,1,16,2016
-9.5,123.64,93,3.9,1,17,2016
-4.17,127.32,25,2.9,1,17,2016
-4.23,128.99,10,3.1,1,17,2016
1.53,98.95,76,2.5,1,17,2016
-8,110.49,12,3.6,1,17,2016
-3.73,127.34,10,3.0,1,17,2016
-3,139.5,77,4.0,1,17,2016
-2.94,127.91,10,2.6,1,17,2016
-9.51,114,10,3.5,1,17,2016
-9.15,124.37,78,2.3,1,17,2016
-0.25,123.06,64,3.8,1,17,2016
-11.61,166.45,69,4.8,1,17,2016
-10.27,123.66,12,4.8,1,17,2016
-3.29,123.3,36,4.1,1,17,2016
-8.99,124.03,18,2.8,1,17,2016
-3.78,127.32,10,3.3,1,17,2016
-9.94,119.96,11,3.5,1,17,2016
-9.96,119.94,11,2.5,1,17,2016
0.76,121.47,59,2.1,1,17,2016
-10.79,113.07,10,3.7,1,17,2016
-5.43,130.27,142,5.3,1,17,2016
3.14,128.21,10,4.7,1,17,2016
-3.17,123.85,102,3.9,1,17,2016
-8.99,118.63,27,4.2,1,17,2016
-3.03,123.38,16,3.8,1,17,2016
-37.68,78.08,225,4.5,1,17,2016
36.93,71.55,83,4.9,1,17,2016
-1.3,99.41,20,3.4,1,17,2016
-3.07,128.52,245,2.9,1,17,2016
-8.78,114.68,10,3.1,1,17,2016
1.28,97.01,16,3.8,1,17,2016
4.63,127.27,10,4.4,1,17,2016
0.19,126.1,10,3.5,1,17,2016
34.95,138.92,127,4.9,1,18,2016
-10.27,123.67,12,3.9,1,18,2016
-8.65,124.5,10,3.5,1,18,2016
-2.44,133.27,69,4.1,1,18,2016
-9.1,124.26,83,4.1,1,18,2016
-9.56,112.84,10,3.5,1,18,2016
-2.83,129.23,10,3.5,1,18,2016
-9.48,117.97,10,4.0,1,18,2016
-9.25,121.26,87,3.1,1,18,2016
-31.48,-177.93,115,5.2,1,18,2016
4.07,123.42,10,4.2,1,18,2016
-0.25,123,10,2.9,1,18,2016
-2.53,140.6,11,3.4,1,18,2016
-9.08,112.21,21,2.7,1,18,2016
-4.88,133.89,83,4.4,1,18,2016
-3.81,127.34,20,4.4,1,18,2016
-5.24,154.23,158,4.9,1,18,2016
-8.82,111.2,22,2.8,1,18,2016
-4,127.33,10,3.6,1,18,2016
-21.58,175.95,49,5.5,1,18,2016
-0.38,132.33,10,2.5,1,18,2016
-0.24,129.58,22,5.4,1,18,2016
-2.31,140.37,10,2.3,1,18,2016
-6.81,106.93,32,3.0,1,18,2016
-9.42,107.07,37,3.5,1,18,2016
-9.94,119.92,14,2.6,1,19,2016
2.01,96.63,24,5.3,1,19,2016
22.77,121.5,10,5.3,1,19,2016
-0.14,122.5,10,2.4,1,19,2016
-6.74,155.09,50,5.1,1,19,2016
-21.48,148.59,10,3.5,1,19,2016
-8.6,109.18,39,3.3,1,19,2016
-0.18,122.76,10,3.3,1,19,2016
-2.37,133.42,10,5.0,1,19,2016
-1.76,139.5,10,2.9,1,19,2016
-2.17,133.18,19,4.2,1,19,2016
-9.09,157.88,10,4.5,1,19,2016
-2.36,133.48,21,3.6,1,19,2016
-4.89,129.43,218,4.5,1,19,2016
-2.38,133.37,12,4.3,1,19,2016
-4.12,129.31,11,3.3,1,19,2016
-0.95,121.33,10,3.2,1,19,2016
-7.54,110.63,40,1.9,1,19,2016
-22.78,171.43,37,5.5,1,19,2016
2.11,97.82,20,3.9,1,19,2016
2.49,96.03,10,4.1,1,19,2016
-0.83,127.2,22,2.7,1,19,2016
1.79,124.18,289,4.4,1,19,2016
-4.71,120.52,10,2.3,1,19,2016
1.5,127.33,149,4.9,1,19,2016
-8.77,112.53,110,3.6,1,19,2016
0.95,127.41,10,4.2,1,19,2016
3.1,127.49,55,4.2,1,20,2016
1.04,118.74,10,3.3,1,20,2016
-8.55,118.8,19,2.9,1,20,2016
-8.69,116.12,146,3.1,1,20,2016
-4.07,127.35,15,4.0,1,20,2016
-9.11,124.11,94,3.9,1,20,2016
-3.35,139.85,66,2.9,1,20,2016
-8.46,107.11,10,3.3,1,20,2016
-2.82,126.96,10,3.0,1,20,2016
-2.92,128.77,17,3.1,1,20,2016
-8.49,112.6,128,3.6,1,20,2016
-8.33,112.61,10,3.7,1,20,2016
-8.88,111.23,17,3.6,1,20,2016
-4.11,135.7,49,4.1,1,20,2016
-6.06,154.75,79,4.4,1,20,2016
37.64,101.53,10,5.8,1,20,2016
-8.52,108.07,12,4.3,1,20,2016
3.91,127,10,4.2,1,20,2016
43.13,145.88,50,5.1,1,20,2016
-7.72,105.93,10,3.3,1,20,2016
4.12,127.89,34,4.5,1,21,2016
1.02,120.64,24,4.2,1,21,2016
-32.32,149.89,10,3.2,1,21,2016
-8.43,156.54,80,4.1,1,21,2016
-7.57,105.91,10,3.2,1,21,2016
-21.82,-173.41,71,4.9,1,21,2016
-3.92,127.35,10,3.6,1,21,2016
1.68,126.96,109,5.0,1,21,2016
-2.36,99.46,13,4.2,1,21,2016
-30.38,-178.26,186,5.1,1,21,2016
-3.65,128.04,41,1.9,1,21,2016
-0.77,123.1,10,3.5,1,21,2016
-9.27,110.64,10,3.4,1,21,2016
-9.64,117.95,10,3.6,1,21,2016
-6.43,149.22,61,4.3,1,21,2016
0.14,98.02,49,4.7,1,21,2016
-31.38,58.26,10,5.2,1,21,2016
35.79,-3.71,10,4.9,1,21,2016
-8,117.6,11,4.0,1,21,2016
-8.72,127.24,101,3.9,1,21,2016
1,98.8,55,3.6,1,21,2016
17.69,-107.54,31,6.3,1,21,2016
-6.3,128.47,349,3.8,1,21,2016
28.03,84.87,10,4.7,1,21,2016
27.37,54.9,28,4.6,1,21,2016
-0.69,122.21,10,3.6,1,21,2016
4.07,127.05,16,4.7,1,21,2016
4.07,127.18,10,4.7,1,21,2016
24.88,122.06,18,4.1,1,21,2016
-7.85,114.17,10,2.3,1,22,2016
-6.03,104.47,10,3.1,1,22,2016
-0.11,123.69,104,3.5,1,22,2016
2.82,128.26,166,3.8,1,22,2016
1.31,126.26,27,3.6,1,22,2016
0.86,121.01,10,3.6,1,22,2016
-0.06,129.8,20,3.3,1,22,2016
49.84,156.33,10,4.8,1,22,2016
-26.73,67.1,231,4.3,1,22,2016
-2.4,134.56,10,4.5,1,22,2016
4.08,127.17,10,4.3,1,22,2016
-13.73,171.94,26,4.9,1,22,2016
-6.64,130.5,160,4.5,1,22,2016
-15.64,-179.75,40,4.6,1,22,2016
28.32,55.22,34,5.3,1,22,2016
-7.1,156.07,102,4.8,1,22,2016
-8.2,115.35,10,2.3,1,22,2016
3.52,126.21,87,4.7,1,23,2016
-8.31,124.93,10,3.8,1,23,2016
36.72,71.5,94,5.1,1,23,2016
-14.6,166.97,10,4.7,1,23,2016
-22.99,-114.4,90,5.1,1,23,2016
2.96,127.53,69,4.0,1,23,2016
-9.32,119.12,48,3.2,1,23,2016
-1.32,119.11,10,2.9,1,23,2016
-3.39,128.23,10,2.8,1,23,2016
-0.78,133.14,10,3.2,1,23,2016
-6.56,104.77,10,3.3,1,23,2016
-9.43,114.61,28,3.6,1,23,2016
-2.41,139.2,10,3.0,1,23,2016
4.68,125.73,150,4.3,1,23,2016
-23.08,171.89,43,5.0,1,24,2016
-0.15,124.38,15,4.0,1,24,2016
-3.33,129.83,10,3.0,1,24,2016
-9.28,114.03,19,3.1,1,24,2016
-3.9,127.34,10,3.5,1,24,2016
-11.19,118.28,10,4.4,1,24,2016
-3.52,128.66,10,2.0,1,24,2016
-0.28,123.19,10,3.0,1,24,2016
1.71,125.44,19,3.9,1,24,2016
-2.95,129.03,10,3.2,1,24,2016
-0.53,121.79,10,3.0,1,24,2016
59.74,-153.55,122,7.0,1,24,2016
-4.04,129.4,19,3.6,1,24,2016
-17.44,167.72,72,4.4,1,24,2016
-3.34,154.01,218,4.6,1,24,2016
35.07,139.52,227,4.8,1,24,2016
2,96.42,57,4.6,1,24,2016
-8.25,118.29,164,3.5,1,24,2016
-3.58,101.65,38,4.5,1,24,2016
0.04,126.65,19,4.2,1,24,2016
-19.57,-173.21,10,6.1,1,25,2016
7.82,134.83,68,4.8,1,25,2016
-4.38,101.95,28,3.6,1,25,2016
35.83,-3.08,10,6.4,1,25,2016
35.77,-4.19,10,5.1,1,25,2016
35.63,-3.76,10,4.9,1,25,2016
35.69,-4.28,10,5.1,1,25,2016
0.82,97.12,13,3.4,1,25,2016
3.22,128.33,59,5.6,1,25,2016
-5.09,121.98,10,2.9,1,25,2016
-10.14,117.54,49,4.3,1,25,2016
-6.45,117,30,3.9,1,25,2016
-6.84,108.38,235,3.8,1,25,2016
-22.1,-179.71,529,4.6,1,25,2016
-5.36,153.12,46,6.1,1,26,2016
-5.78,121.9,10,3.0,1,26,2016
-20.4,-177.62,517,5.7,1,26,2016
51.54,158.08,10,5.0,1,26,2016
-9.68,114.15,10,3.1,1,26,2016
-3.85,131.32,10,4.1,1,26,2016
-1.1,131.15,10,3.3,1,26,2016
-3.01,102.3,88,3.1,1,26,2016
-5.54,153.46,10,4.5,1,26,2016
-3.05,155.47,39,4.7,1,26,2016
-48.27,125.63,43,4.7,1,26,2016
-5.24,153.09,80,5.0,1,26,2016
-21.75,-175.27,85,5.1,1,26,2016
21.91,121.22,10,4.6,1,26,2016
-3.15,139.88,33,3.6,1,26,2016
-9.34,158.03,37,5.0,1,26,2016
-5.07,153.32,76,4.2,1,26,2016
-5.4,153.16,47,5.5,1,26,2016
-5.37,153.07,50,5.0,1,26,2016
-10.49,119.36,41,5.4,1,26,2016
-5.27,152.76,58,5.0,1,26,2016
36.68,70.03,319,5.1,1,26,2016
-7.91,120.24,21,3.2,1,27,2016
8.27,137.62,81,4.9,1,27,2016
-20.75,-173.7,21,5.1,1,27,2016
-2.82,128.1,42,5.0,1,27,2016
-2.81,127.96,10,3.1,1,27,2016
-6.16,148.96,80,4.7,1,27,2016
-6.65,129.96,155,4.4,1,27,2016
2.7,95.64,30,4.6,1,27,2016
1.08,-28.02,10,5.0,1,27,2016
-2.86,127.32,10,2.9,1,27,2016
1.13,126.84,32,3.4,1,27,2016
-0.14,122.99,10,2.7,1,27,2016
-5.43,105.21,10,2.8,1,27,2016
4.72,123.75,476,4.7,1,28,2016
-5.42,152.08,78,4.6,1,28,2016
-2.25,138.57,37,3.5,1,28,2016
-9.1,124.85,10,2.2,1,28,2016
-6.08,104.55,20,2.6,1,28,2016
-2.94,127.76,10,3.0,1,28,2016
-1.39,120.29,10,2.8,1,28,2016
-3.36,139.36,14,2.7,1,28,2016
-8.17,107.29,11,3.2,1,28,2016
-3.76,128.8,121,2.9,1,28,2016
-5.92,102.88,36,2.6,1,28,2016
-3.9,137.62,167,3.4,1,28,2016
-3.85,136.35,12,4.7,1,28,2016
-11.37,166.29,66,5.5,1,29,2016
19.43,121.31,36,4.8,1,29,2016
0.08,126.75,10,3.3,1,29,2016
-9.08,122.86,138,3.3,1,29,2016
-7.97,107.41,48,3.6,1,29,2016
-3.94,127.26,10,3.3,1,29,2016
1.75,128.78,45,4.6,1,29,2016
1.81,128.81,10,4.4,1,29,2016
-0.56,130,28,3.8,1,29,2016
-8.12,118.63,159,3.7,1,29,2016
-5.85,105.27,10,2.7,1,29,2016
-3.85,127.4,22,2.9,1,29,2016
-9.5,117.76,53,3.8,1,29,2016
-7.32,129.82,169,4.7,1,29,2016
12.75,143.6,10,4.2,1,29,2016
0.89,126.21,40,4.8,1,29,2016
-13.85,166.83,262,4.4,1,29,2016
-2.41,119.39,10,3.1,1,29,2016
5.25,145.47,39,5.1,1,30,2016
48.68,154.09,10,5.2,1,30,2016
-17.61,-178.56,480,4.8,1,30,2016
3.19,125.24,501,4.8,1,30,2016
51.88,177.75,122,5.2,1,30,2016
54.06,158.54,240,6.6,1,30,2016
-4.2,126.39,10,4.9,1,30,2016
-9.85,126.91,44,4.7,1,30,2016
-10.01,126.88,26,5.0,1,30,2016
-4.12,126.45,10,4.6,1,30,2016
-3.22,147.27,10,5.1,1,30,2016
