LINTANG,BUJUR,KEDALAMAN,Mag,MONTH,DAY,YEAR
-8.28,118.22,10,3.4,1,16,2015
-8.24,118.2,10,4.1,1,16,2015
-7.77,118.62,10,2.8,1,16,2015
-5.02,130.13,169,3.9,1,16,2015
-8.61,115.08,95,2.3,1,16,2015
-4.67,151.81,169,4.7,1,16,2015
-6.54,130.56,30,3.5,1,16,2015
-8.3,121.93,199,4.0,1,16,2015
24.4,121.95,22,4.9,1,16,2015
-9.2,119.01,84,3.0,1,16,2015
-7.52,106.31,50,4.6,1,16,2015
3.64,96.85,35,3.3,1,16,2015
0.68,120.87,15,2.3,1,16,2015
-3.27,128.75,10,3.0,1,16,2015
-9.47,117.76,16,4.0,1,16,2015
-4,101.46,11,3.1,1,16,2015
-7.62,128.4,184,4.5,1,16,2015
-8.19,117.79,15,2.3,1,17,2015
-20.04,-177.39,432,4.8,1,17,2015
-2.9,130.07,55,4.2,1,17,2015
13.99,120.72,163,5.3,1,17,2015
-6.97,105.04,10,4.3,1,17,2015
-16.17,-173.88,84,5.1,1,17,2015
-17.55,167.26,10,4.5,1,17,2015
-17.6,167.69,52,4.9,1,17,2015
-8.05,123.98,171,3.3,1,17,2015
-4.62,102.74,34,4.5,1,17,2015
-8.49,118.89,10,2.5,1,17,2015
-10.49,124.48,29,2.9,1,17,2015
1.06,122.68,35,2.6,1,17,2015
-1.87,134.44,61,3.7,1,17,2015
4.18,126.39,82,4.0,1,17,2015
19.85,97.82,10,2.3,1,17,2015
0.5,125.44,79,5.1,1,17,2015
-8.21,117.74,15,2.0,1,17,2015
0.66,121.47,60,2.2,1,17,2015
-6.85,121.4,10,3.5,1,17,2015
-22.75,-62.76,500,4.9,1,17,2015
-6.71,104.99,10,3.4,1,17,2015
2.64,95.46,13,4.0,1,17,2015
-4.36,129.25,193,3.5,1,17,2015
40.33,52.96,10,4.6,1,17,2015
-5.81,131.87,80,5.8,1,17,2015
14.12,120.82,153,5.4,1,18,2015
-8.44,108.92,43,4.9,1,18,2015
-8.47,120.74,174,3.8,1,18,2015
28.81,142.64,64,5.9,1,18,2015
51.86,179.12,147,5.8,1,18,2015
0.17,120.96,136,3.1,1,18,2015
-2.88,130.15,10,3.5,1,18,2015
-2.88,130.16,10,3.7,1,18,2015
-5.8,104.21,35,4.3,1,18,2015
-2.51,140.23,24,2.4,1,18,2015
-2.36,139.77,30,3.2,1,18,2015
30.48,141.93,18,5.2,1,18,2015
-2,125.89,18,4.1,1,18,2015
0.76,92.59,10,4.5,1,18,2015
-0.04,124.27,10,2.8,1,18,2015
-8.95,116.18,65,2.6,1,18,2015
-17.91,-178.44,472,4.7,1,18,2015
-8.15,118.49,12,2.7,1,18,2015
-3.5,127.4,10,2.8,1,18,2015
0.09,96.88,10,3.9,1,18,2015
2.83,125.87,134,4.7,1,18,2015
-19.63,-178.1,596,5.1,1,18,2015
-8.93,116.01,62,2.6,1,19,2015
-2.61,138.94,40,4.5,1,19,2015
-6.13,145.21,122,4.9,1,19,2015
1.76,126.32,10,3.6,1,19,2015
3.5,97.04,61,3.1,1,19,2015
22.78,121.59,120,4.7,1,19,2015
-2.85,140.15,23,2.5,1,19,2015
2.57,95.99,33,3.2,1,19,2015
-9.18,119.08,62,3.1,1,19,2015
-9.49,117.29,25,3.1,1,19,2015
2.41,124.75,236,4.1,1,19,2015
-8.18,114.06,10,2.3,1,19,2015
1.85,97.62,17,3.5,1,19,2015
-0.27,125.33,43,4.5,1,19,2015
1.86,126.5,24,3.6,1,19,2015
-53.53,158.76,52,4.6,1,19,2015
72.51,12.31,392,4.5,1,19,2015
72.91,8.32,222,4.9,1,19,2015
1.43,126.3,29,4.1,1,19,2015
-16.61,176.68,68,4.7,1,19,2015
25.98,99.74,10,4.4,1,19,2015
4.61,119.86,37,5.6,1,19,2015
-3.63,104.12,257,3.7,1,19,2015
37.18,138.53,202,4.9,1,19,2015
15.11,146.83,64,5.1,1,19,2015
6.01,127.07,95,5.2,1,20,2015
-8.08,117.7,35,5.0,1,20,2015
42.05,84.5,10,4.7,1,20,2015
-8.22,117.79,64,3.1,1,20,2015
-17.37,-174.97,152,5.1,1,20,2015
-3.98,139.1,29,4.6,1,20,2015
49.13,78.93,29,4.8,1,20,2015
-2.32,128.62,10,3.6,1,20,2015
1.99,128.54,26,4.6,1,20,2015
-0.33,132.73,10,3.2,1,20,2015
-6.3,154.52,41,4.8,1,20,2015
48.56,155.37,29,4.9,1,20,2015
-5.42,102.43,37,4.9,1,20,2015
0.16,122.51,140,4.1,1,20,2015
6.23,123.73,592,4.8,1,20,2015
24.02,122.31,20,4.6,1,20,2015
-2.88,122.44,10,4.6,1,21,2015
-2.37,100.96,43,3.5,1,21,2015
5.63,125.48,56,5.3,1,21,2015
-6.95,106.38,19,3.1,1,21,2015
18.08,146.71,43,5.3,1,21,2015
-8.83,124.44,88,3.2,1,21,2015
-6.76,129.75,192,4.3,1,21,2015
-9.26,118.5,48,2.5,1,21,2015
-1.14,123.53,10,4.3,1,21,2015
38.13,43.4,29,4.5,1,21,2015
-8.11,120.6,12,3.1,1,21,2015
1.29,120.94,10,2.7,1,21,2015
-6.87,129.77,191,4.5,1,21,2015
0.6,122.27,64,2.3,1,21,2015
-8.49,128.71,45,4.8,1,21,2015
-5.66,146.41,47,5.1,1,21,2015
-5.71,146.34,69,6.0,1,21,2015
-2.41,128.81,10,3.6,1,21,2015
-8.32,119.69,185,4.7,1,21,2015
73.05,7.26,15,4.9,1,22,2015
-3.23,130.93,10,5.0,1,22,2015
-3.19,130.92,10,3.2,1,22,2015
-8.45,123.07,81,2.7,1,22,2015
-17.99,169.18,198,4.9,1,22,2015
-5.44,119.35,10,2.7,1,22,2015
-11.28,112.44,33,4.4,1,22,2015
-9.7,118.1,10,2.6,1,22,2015
-8.71,116.54,140,2.4,1,22,2015
-2.59,140.72,10,3.1,1,22,2015
-2.44,128.84,22,3.3,1,22,2015
-2.92,122.55,10,4.5,1,22,2015
44.27,82.82,10,4.8,1,22,2015
20.09,121.47,133,4.9,1,22,2015
-2.68,126.75,20,3.0,1,22,2015
1.09,119.65,10,4.2,1,22,2015
0.89,121.64,25,2.7,1,22,2015
-6.1,130.06,154,4.6,1,22,2015
-3.2,130.92,10,3.4,1,22,2015
-10.48,123.84,10,3.2,1,23,2015
-17.05,168.4,221,6.1,1,23,2015
-0.14,132.53,10,4.0,1,23,2015
-4.55,104.37,162,3.8,1,23,2015
-1.87,139.67,10,3.1,1,23,2015
2.29,126.82,12,3.7,1,23,2015
-1.7,139.79,10,3.2,1,23,2015
-0.18,121.83,18,2.3,1,23,2015
-4.56,102.05,10,3.1,1,23,2015
-0.49,121.81,10,4.2,1,23,2015
-1.23,120.01,10,3.7,1,24,2015
22.74,120.24,50,4.7,1,24,2015
-10.76,113.8,21,4.1,1,24,2015
-5.62,146.35,51,4.6,1,24,2015
-0.34,122.4,10,2.4,1,24,2015
0.34,119.59,21,3.8,1,24,2015
-1.85,139.93,10,3.6,1,24,2015
0.5,119.56,13,2.8,1,24,2015
24.61,121.88,44,3.4,1,24,2015
-9.62,125.05,11,3.2,1,24,2015
0.65,98.39,35,3.2,1,24,2015
-0.41,121.96,10,2.4,1,24,2015
24.99,95.05,93,4.9,1,24,2015
1.41,126.99,53,3.4,1,24,2015
-23.82,143.3,31,4.1,1,24,2015
0.27,123.67,228,2.8,1,24,2015
-9.26,113.07,10,4.6,1,24,2015
-5.83,129.96,117,4.4,1,24,2015
-9.85,118.17,10,3.5,1,24,2015
0.37,98.05,10,4.2,1,24,2015
-22.68,171.04,197,4.4,1,24,2015
-7.44,129.18,145,5.1,1,25,2015
-3.55,137.65,52,4.9,1,25,2015
1.91,126.68,15,3.9,1,25,2015
29.47,131.13,10,5.0,1,25,2015
23.45,125.51,10,4.9,1,25,2015
1.14,126.38,48,5.0,1,25,2015
0.55,126.67,59,4.9,1,25,2015
29.17,139.37,464,4.8,1,25,2015
-6.45,130.23,119,4.9,1,25,2015
6.87,126.7,13,4.5,1,25,2015
-8.82,119.48,10,2.9,1,25,2015
27.44,56.11,15,4.8,1,25,2015
-1.99,139.88,10,2.9,1,25,2015
3.24,124.76,281,3.8,1,25,2015
35.76,140.19,10,5.1,1,25,2015
-20.61,169.99,145,5.3,1,25,2015
5.97,126.07,76,4.8,1,26,2015
-0.66,122.49,10,2.6,1,26,2015
-0.32,125.25,19,3.3,1,26,2015
41.16,48.96,39,5.0,1,26,2015
2.41,128.47,215,4.1,1,26,2015
-20.64,168.61,35,4.8,1,26,2015
9.86,122.46,44,5.1,1,26,2015
-7.21,112.3,10,4.0,1,26,2015
-0.78,124.45,10,4.0,1,26,2015
-1.27,123.48,10,3.2,1,26,2015
-0.08,123.53,136,3.5,1,26,2015
49.76,87.56,17,4.7,1,26,2015
1.03,120.27,35,3.4,1,26,2015
-6.38,104.47,19,4.4,1,26,2015
-20.32,172.2,80,4.5,1,26,2015
-18.85,-174.47,122,5.2,1,26,2015
1.26,97.21,25,5.6,1,27,2015
1.17,97.01,13,5.0,1,27,2015
-8.18,114.12,198,4.4,1,27,2015
-9.61,119.52,26,3.6,1,27,2015
-2.97,127.93,21,3.3,1,27,2015
-4.67,102.28,16,3.4,1,27,2015
-2.56,128.81,62,4.7,1,27,2015
-4.58,120.29,12,2.1,1,27,2015
21.52,122.15,10,4.6,1,27,2015
-6.59,128.51,282,4.6,1,27,2015
0.63,120.49,10,3.0,1,27,2015
-0.17,123.18,38,2.8,1,27,2015
-3.28,141.16,10,4.5,1,27,2015
-0.63,122.43,10,3.8,1,28,2015
-20.87,-178.25,493,5.9,1,28,2015
-7.58,130.56,66,4.5,1,28,2015
1.66,127.43,114,4.3,1,28,2015
-21.54,-179.21,620,5.2,1,28,2015
-1.21,120.33,10,3.3,1,28,2015
34.35,25.21,34,5.2,1,28,2015
-7.78,106.87,18,4.7,1,28,2015
-4.15,118.72,10,3.0,1,28,2015
-10.05,118.09,44,5.0,1,28,2015
-7.84,106.87,10,3.4,1,28,2015
-48.73,165.04,65,4.9,1,28,2015
-0.1,123,105,3.1,1,28,2015
-9.84,118.09,10,3.5,1,28,2015
1.73,126.45,62,5.1,1,29,2015
-19.32,-173.78,100,5.3,1,29,2015
-9.35,125.47,59,3.4,1,29,2015
-0.17,123.76,113,3.2,1,29,2015
-6.97,104.52,20,3.9,1,29,2015
-7.97,117.84,14,2.5,1,29,2015
-7.63,127.58,19,4.5,1,29,2015
-3.84,141.68,49,4.7,1,29,2015
-2.5,120.26,10,3.0,1,30,2015
49.44,155.81,25,5.1,1,30,2015
-6.49,104.85,10,3.6,1,30,2015
-1.47,120.12,10,3.1,1,30,2015
-6.01,102.99,10,3.3,1,30,2015
-3.02,139.87,35,3.7,1,30,2015
35.64,139.75,10,5.2,1,30,2015
-3.27,130.96,49,3.8,1,30,2015
-4.28,102.24,19,3.4,1,30,2015
-4.06,131.31,50,4.0,1,30,2015
-21.27,170.31,43,5.8,1,30,2015
-21.34,170.46,29,5.1,1,30,2015
-9.96,117.87,57,4.8,1,30,2015
-2.28,121.3,10,3.4,1,30,2015
-20.57,171.19,37,4.7,1,30,2015
0.24,128.8,10,4.9,1,30,2015
-0.69,133.17,19,3.3,1,30,2015
2.05,126.54,39,3.9,1,31,2015
-8.68,118.37,115,2.4,1,31,2015
-3.71,128.1,10,2.4,1,31,2015
-8.24,114.09,10,2.3,1,31,2015
1.38,125.82,31,3.5,1,31,2015
-25.59,179.52,583,4.8,1,31,2015
-5.72,102.42,20,3.6,1,31,2015
15.36,146.99,29,5.7,1,31,2015
56.55,-169.69,10,5.3,1,31,2015
-2.23,120.93,10,4.2,1,31,2015
28.42,83.99,10,4.9,1,31,2015
-7.97,117.33,19,2.3,1,31,2015
-3.89,128.97,10,2.2,1,31,2015
56.59,-168.33,10,5.1,1,31,2015
-6.93,127.53,331,5.3,1,31,2015
56.72,-169.87,36,5.4,1,31,2015
-5.63,151.96,79,4.8,1,31,2015
-1.91,133.16,11,4.8,1,31,2015
-31.09,-178.78,140,4.9,1,31,2015
-9.72,120.11,51,3.6,1,31,2015
-2.59,100.28,26,3.3,2,1,2015
-5.49,151.7,59,5.0,2,1,2015
-9.45,117.53,27,2.8,2,1,2015
-0.12,122.76,145,2.8,2,1,2015
-3.79,101.85,31,4.3,2,1,2015
-8,117.7,21,3.9,2,1,2015
56.71,-170.2,10,5.1,2,1,2015
0.66,122.1,65,3.6,2,1,2015
-12.4,166.75,177,5.1,2,1,2015
-3.02,148.33,10,4.6,2,1,2015
-8.29,118.35,116,2.9,2,1,2015
-21.23,170.58,58,5.5,2,1,2015
-21.26,171.13,47,4.9,2,1,2015
-20.95,169.9,89,4.5,2,1,2015
1.59,125.05,186,3.8,2,1,2015
-7.85,128.52,86,4.1,2,1,2015
-2.02,100.59,13,3.3,2,1,2015
-0.47,123.77,45,3.7,2,1,2015
36.63,70.89,185,4.5,2,1,2015
56.67,-169.29,113,5.2,2,1,2015
1.83,126.4,44,3.3,2,1,2015
-4.5,119.61,10,2.2,2,1,2015
1.97,127.37,111,3.6,2,1,2015
-9.12,117.12,119,2.9,2,1,2015
1.4,97.05,21,4.4,2,1,2015
0.06,122.2,154,2.1,2,1,2015
15.54,147.54,10,5.0,2,1,2015
-9.01,123.83,92,2.7,2,1,2015
0.38,126.04,65,4.0,2,1,2015
0.3,126.01,13,3.6,2,1,2015
1.74,126.38,21,3.9,2,1,2015
-0.33,125.18,11,3.7,2,1,2015
-7.38,128.84,211,4.3,2,1,2015
-9.05,108.51,47,4.5,2,1,2015
4.04,126.13,128,4.6,2,1,2015
-8.63,118.35,116,3.5,2,2,2015
3.02,126.24,10,4.6,2,2,2015
3.03,126.19,14,4.4,2,2,2015
-31.95,-179.02,426,4.4,2,2,2015
-19.34,169.75,203,4.9,2,2,2015
14.16,124.29,68,4.7,2,2,2015
-1.53,145.24,10,5.8,2,2,2015
-32.4,-67.39,112,6.8,2,2,2015
3.98,95.95,23,5.0,2,2,2015
-6.19,105.35,10,3.0,2,2,2015
0.42,120.97,76,2.7,2,2,2015
13.93,124.51,64,5.3,2,2,2015
-8.41,120.69,165,3.5,2,2,2015
-6.01,102.7,58,4.3,2,2,2015
-9.68,121.8,10,3.5,2,2,2015
-9.66,121.84,13,3.4,2,2,2015
1.07,120.23,42,2.2,2,2,2015
-9.04,119.28,127,3.2,2,2,2015
0.66,122.23,89,3.2,2,2,2015
-9.75,117.22,14,2.9,2,2,2015
-6.25,105.37,10,4.9,2,2,2015
-6.05,103.92,10,3.9,2,2,2015
-1.9,139.89,10,3.3,2,2,2015
-6.05,105.44,10,3.1,2,2,2015
-21.4,171.43,11,5.4,2,2,2015
-5.9,105.22,10,2.7,2,2,2015
-10.04,122.46,14,4.0,2,3,2015
-9.89,122.39,10,3.5,2,3,2015
0.47,122.23,98,2.3,2,3,2015
52.25,-168.6,10,5.6,2,3,2015
-0.22,122.94,119,4.6,2,3,2015
-13.16,166.81,48,4.4,2,3,2015
-7.57,124.53,319,4.3,2,3,2015
-0.67,122.47,17,4.3,2,3,2015
-2.99,101.04,28,3.7,2,3,2015
-9.01,116.57,15,2.3,2,3,2015
1.09,121.6,10,2.4,2,3,2015
-8.64,118.37,109,2.6,2,3,2015
-0.02,98.53,10,2.8,2,3,2015
-9.8,119,38,3.4,2,3,2015
-0.41,119.95,10,3.4,2,3,2015
-9.76,118.98,62,3.3,2,3,2015
3.6,97.06,76,2.9,2,3,2015
1.79,97.26,20,3.5,2,3,2015
-9.57,119.1,36,2.7,2,4,2015
-7.5,121.81,356,4.3,2,4,2015
-21.76,-175.06,182,5.3,2,4,2015
24.51,121.58,26,4.2,2,4,2015
-25.69,-176.53,130,5.0,2,4,2015
-2.87,101.24,30,3.7,2,4,2015
33.18,83.33,31,5.2,2,4,2015
34.91,99.16,44,4.5,2,4,2015
-9.24,119.6,19,3.3,2,4,2015
-6.34,113.01,591,4.7,2,4,2015
-0.07,122.93,176,3.7,2,4,2015
-3.91,122.66,10,3.7,2,4,2015
-9.28,123.48,94,2.3,2,4,2015
-6.2,146.73,48,4.6,2,4,2015
-8.25,118.56,20,2.9,2,4,2015
-0.09,125.08,55,5.3,2,4,2015
1.39,99.88,189,3.1,2,4,2015
-0.18,125.1,10,3.6,2,4,2015
-9.97,117.02,15,4.1,2,4,2015
-10.22,117.02,20,4.6,2,4,2015
32.75,83.52,27,4.1,2,4,2015
2.66,128.52,218,4.6,2,5,2015
-3.95,103.3,10,3.3,2,5,2015
0.46,129.41,20,3.6,2,5,2015
-0.03,122.04,154,2.4,2,5,2015
-2.73,140.18,28,2.4,2,5,2015
-8.19,113.88,12,2.5,2,5,2015
-8.19,114.03,20,2.1,2,5,2015
-8.26,114,14,2.2,2,5,2015
-11.57,114.41,17,4.1,2,5,2015
-9.8,117,21,3.2,2,5,2015
-8.16,113.82,10,2.5,2,5,2015
-7.47,128.52,142,4.2,2,5,2015
-21.88,89.73,71,5.2,2,5,2015
-3.66,128.58,112,2.7,2,5,2015
