LINTANG,BUJUR,KEDALAMAN,Mag,MONTH,DAY,YEAR
-19.18,175.44,142,5.4,1,14,2017
-2.47,128.89,20,4.8,1,14,2017
1.04,122.77,25,2.4,1,14,2017
-7.8,146.86,10,4.4,1,14,2017
-8.91,123.98,26,2.7,1,14,2017
-6.01,121.51,29,3.8,1,14,2017
-15.57,-173.28,66,5.3,1,14,2017
-9,123.11,71,3.5,1,14,2017
1.28,126.41,45,5.3,1,14,2017
-9.24,117.82,10,3.5,1,14,2017
33.41,138.18,294,4.6,1,14,2017
-8.2,118.7,173,4.7,1,14,2017
-18.81,176.37,23,5.4,1,14,2017
-11.06,161.14,84,4.7,1,14,2017
-17.78,-178.83,525,4.7,1,14,2017
-5.61,146.87,158,5,1,14,2017
-3.33,126.93,10,3.7,1,15,2017
-9.25,115.59,100,4.3,1,15,2017
-1.91,128.42,36,4.2,1,15,2017
1.96,126.36,54,3.9,1,15,2017
-1.91,128.39,47,4.7,1,15,2017
0.76,120.99,15,2.8,1,15,2017
-1.75,128.32,82,3.4,1,15,2017
-1.93,128.46,37,4.8,1,15,2017
-6.99,107.06,66,2.6,1,15,2017
-6.1,154.89,98,4.3,1,15,2017
2.24,121.34,36,3.7,1,15,2017
-9.58,124.04,10,2.4,1,15,2017
-1.13,99.76,24,3.6,1,16,2017
-6.03,103.95,10,3.3,1,16,2017
-13.67,166.38,59,5.7,1,16,2017
21.27,143.07,322,4.7,1,16,2017
-9.03,117.68,71,2.5,1,16,2017
0.78,120.14,10,4.7,1,16,2017
0.87,119.76,10,3.1,1,16,2017
-9.56,112.22,10,3.3,1,16,2017
-2.88,128.73,10,3.1,1,16,2017
3.33,98.48,10,3.9,1,16,2017
3.41,98.46,16,5.6,1,16,2017
3.35,98.57,10,4.8,1,16,2017
3.3,98.48,13,2.6,1,16,2017
3.28,98.47,13,2.2,1,16,2017
3.32,98.53,10,2,1,16,2017
3.25,98.4,10,2.6,1,16,2017
3.26,98.48,10,2.7,1,16,2017
3.32,98.41,10,2.2,1,16,2017
3.23,98.48,10,2.1,1,16,2017
3.26,98.51,19,2.2,1,16,2017
3.28,98.46,10,2.8,1,16,2017
3.25,98.5,10,2.7,1,16,2017
0.68,121.87,79,2.2,1,16,2017
3.27,98.5,10,2.9,1,16,2017
3.29,98.56,10,3.9,1,16,2017
-7.53,106.67,28,2.9,1,16,2017
3.32,98.47,10,3,1,16,2017
3.23,98.48,10,3.1,1,16,2017
-7.91,130.13,74,5.4,1,16,2017
3.17,98.53,10,2.4,1,16,2017
3.29,98.48,12,2.7,1,16,2017
3.21,98.58,10,2.5,1,16,2017
-5.09,104.67,88,3,1,16,2017
3.19,98.48,10,2.3,1,16,2017
3.29,98.61,10,3.5,1,16,2017
3.27,98.51,10,2.2,1,16,2017
3.26,98.49,10,3.3,1,16,2017
0.17,98.62,26,3.4,1,16,2017
3.29,98.47,10,3.2,1,16,2017
3.32,98.44,10,2.3,1,16,2017
3.27,98.44,10,2.6,1,16,2017
3.29,98.52,10,3,1,16,2017
-0.09,125.1,10,3.3,1,16,2017
3.29,98.59,10,3.4,1,16,2017
3.28,98.5,10,2,1,16,2017
3.26,98.48,10,2,1,16,2017
-13.58,166.26,23,5.6,1,16,2017
-3.64,138.43,103,4.1,1,16,2017
3.33,98.48,12,2.5,1,17,2017
3.22,98.45,10,2.6,1,17,2017
1.25,123.26,10,3.4,1,17,2017
3.29,98.45,14,2.5,1,17,2017
3.31,98.54,10,4.1,1,17,2017
-13.55,166.64,60,4.7,1,17,2017
3.26,98.43,10,2.1,1,17,2017
-1.92,128.42,19,4.4,1,17,2017
3.35,98.56,10,2.1,1,17,2017
-6.87,129.68,83,4.3,1,17,2017
-1.91,128.45,20,3.6,1,17,2017
0.28,122.2,154,3.3,1,17,2017
-8.17,108.85,59,2.6,1,17,2017
-8.9,118.79,10,3.4,1,17,2017
-1.8,99.76,10,3.6,1,17,2017
-8.36,108.54,36,3.3,1,17,2017
3.33,98.4,10,1.9,1,17,2017
3.27,98.45,10,2.4,1,17,2017
3.29,98.47,10,2.7,1,17,2017
29.3,51.67,35,4.8,1,17,2017
-0.24,122.93,30,4.2,1,17,2017
5.44,94.64,51,5.2,1,17,2017
3.27,98.52,10,2.8,1,17,2017
3.28,98.48,10,3.2,1,17,2017
3.27,98.47,11,3.3,1,17,2017
-3.55,128.07,10,2,1,17,2017
-9.03,117.69,85,3.2,1,17,2017
-0.04,122.93,31,2.6,1,17,2017
-2.67,127.4,10,2.9,1,17,2017
3.24,98.49,10,3,1,17,2017
-9.51,113.9,70,3.4,1,18,2017
-8.16,118.61,10,3.8,1,18,2017
3.27,98.48,10,3.8,1,18,2017
1.24,123.54,10,3.9,1,18,2017
0.05,123.75,123,3.9,1,18,2017
3.23,98.38,10,2.4,1,18,2017
3.25,98.44,10,2.6,1,18,2017
2.47,125.56,23,4.3,1,18,2017
3.21,98.57,10,2.3,1,18,2017
3.26,98.52,10,2.1,1,18,2017
-15.83,-173.65,79,5.1,1,18,2017
42.64,13.59,10,5,1,18,2017
42.73,13.03,22,5.3,1,18,2017
42.67,13.16,10,5.3,1,18,2017
-6.94,105.44,67,4.9,1,18,2017
-2.55,139.44,12,4.5,1,18,2017
42,12.91,185,4.9,1,18,2017
-2.68,129.55,10,3.1,1,18,2017
28.01,104.7,72,4.8,1,18,2017
3.28,98.46,12,2.4,1,18,2017
12.23,95.05,31,4.8,1,18,2017
3.24,98.52,10,2.5,1,18,2017
6.09,125.4,93,4.5,1,18,2017
0.44,122.64,10,2.9,1,18,2017
-6.95,105.54,30,3.4,1,18,2017
-8.99,110.19,67,3.8,1,18,2017
3.3,98.5,10,2.6,1,18,2017
-8.35,107.91,19,3.8,1,18,2017
3.25,98.44,13,2.4,1,18,2017
3.84,97.76,132,3.4,1,18,2017
0.77,122.16,10,1.8,1,18,2017
4.25,126.82,11,4.5,1,18,2017
21.46,120.1,40,4.5,1,19,2017
3.3,98.48,10,2.4,1,19,2017
3.28,98.49,10,2.3,1,19,2017
3.27,98.51,10,2.3,1,19,2017
3.28,98.52,10,2.8,1,19,2017
3.31,98.54,10,3.5,1,19,2017
3.28,98.51,10,2,1,19,2017
3.33,98.52,10,2.2,1,19,2017
3.24,98.57,10,2.2,1,19,2017
-0.29,119.82,10,3.4,1,19,2017
3.19,98.39,10,2.3,1,19,2017
-49.16,127.38,10,5,1,19,2017
-2.64,126.62,10,3.8,1,19,2017
3.3,98.51,12,2.2,1,19,2017
-0.16,122.9,121,2.7,1,19,2017
3.24,98.61,11,2.3,1,19,2017
0.93,122.67,34,3.9,1,19,2017
3.24,98.48,10,3.1,1,19,2017
18.6,145.88,198,4.8,1,19,2017
1.73,126.38,19,3.9,1,19,2017
19.92,121.32,10,4.8,1,19,2017
-2.67,128.97,10,2.7,1,19,2017
3.23,98.47,10,2.8,1,19,2017
0.16,98.5,23,3.1,1,19,2017
-8.26,119.75,174,4.9,1,19,2017
-10.25,161.29,57,6.5,1,19,2017
3.34,98.47,10,3.2,1,19,2017
3.56,128.66,20,4.6,1,20,2017
-10.31,161.53,36,4.7,1,20,2017
3.37,98.52,10,2.5,1,20,2017
9.07,126.78,10,5.1,1,20,2017
0.36,97.73,16,4,1,20,2017
3.01,125.88,10,4,1,20,2017
-7.81,107.29,19,4,1,20,2017
38.18,76.7,59,5.4,1,20,2017
-1.61,120.34,20,4.1,1,20,2017
-2.83,129.3,10,2.8,1,20,2017
-4.34,133.71,103,4.3,1,20,2017
1.61,122.96,389,3.8,1,20,2017
-8.89,125.07,10,4.1,1,20,2017
-3.06,126.98,10,2.4,1,20,2017
-9.77,117.55,10,3,1,20,2017
-8.92,124.1,19,3.6,1,20,2017
1.24,122.64,10,3.8,1,20,2017
-5.4,151.98,137,5.1,1,21,2017
-6.01,130.41,10,4.5,1,21,2017
0.38,122.46,86,2.4,1,21,2017
-7.26,109.16,182,3.2,1,21,2017
4.41,96.27,18,3,1,21,2017
2.84,128.21,55,5.7,1,21,2017
3.3,98.49,10,3.7,1,21,2017
3.24,98.44,11,2.5,1,21,2017
-6.21,130.38,124,5,1,21,2017
-9.77,114.22,10,3.6,1,21,2017
3.31,98.45,10,2.6,1,21,2017
3.13,98.27,10,2.5,1,21,2017
3.27,98.53,10,3.6,1,21,2017
-2.69,129.45,14,3.1,1,21,2017
41.17,142.66,58,5,1,21,2017
0.19,121.97,198,4.1,1,21,2017
-15.74,-173.15,26,4.9,1,21,2017
-4.29,152.88,51,4.9,1,21,2017
-3.49,122.32,10,3.9,1,21,2017
-5.55,152.03,63,4.6,1,21,2017
3.31,98.47,10,2.4,1,22,2017
-2.61,128.92,14,4.2,1,22,2017
-2.61,128.92,10,4.2,1,22,2017
0.36,121.26,28,3.1,1,22,2017
-6.17,155.03,163,7.9,1,22,2017
-6.66,153.54,43,5.7,1,22,2017
-4.99,152.22,154,4.8,1,22,2017
-5.76,155.09,147,4.9,1,22,2017
-2.63,128.92,10,4.6,1,22,2017
0.39,98.57,10,3,1,22,2017
-1.09,121.67,152,3.1,1,22,2017
-8.73,113.07,116,3.5,1,22,2017
0.97,121.21,25,4.2,1,22,2017
-2.57,128.89,10,3.7,1,22,2017
3.26,126.85,10,4.3,1,22,2017
1.95,126.54,10,4.3,1,22,2017
-3.34,128.4,10,2.2,1,22,2017
-5.78,153.5,48,4.7,1,22,2017
-54.99,146.23,133,4.8,1,22,2017
-50.6,140.17,86,4.4,1,22,2017
-2.59,128.86,10,3.1,1,22,2017
3.06,126.81,10,3.9,1,22,2017
-38.39,178.78,10,5.6,1,22,2017
-6.04,153.99,42,4.9,1,22,2017
-2.44,129.08,10,3,1,22,2017
-7.51,130.78,90,4.7,1,24,2017
-5.95,148.93,100,4.9,1,24,2017
-11.29,118.45,10,4,1,24,2017
-1.78,99.71,10,4.4,1,24,2017
-7.69,128.5,139,4.5,1,24,2017
-4.11,120.02,10,2.6,1,24,2017
1.61,99.22,10,3.4,1,24,2017
-3.75,127.63,10,3.7,1,24,2017
-3.78,127.66,10,2.7,1,24,2017
12.13,146.39,13,5.5,1,24,2017
-0.92,120.32,38,4.9,1,24,2017
-2.71,129.56,11,3.3,1,24,2017
-19.19,169.64,261,4.6,1,24,2017
3.23,98.35,11,3.5,1,24,2017
3.26,98.48,10,3.4,1,24,2017
-2.86,128.11,29,2.6,1,24,2017
7.23,126.82,53,4.7,1,24,2017
-4,100.79,18,3.7,1,24,2017
-8.75,124.21,131,3.7,1,24,2017
-6.16,153.98,49,5.1,1,24,2017
-3.54,101.23,23,3.5,1,24,2017
-7.52,127.88,224,4.5,1,24,2017
-9.3,112.98,10,3.2,1,24,2017
-7.7,127.68,192,4.4,1,24,2017
-6.5,128.04,335,4.1,1,24,2017
0.31,119.93,13,3.3,1,24,2017
-12.4,166.16,65,4.8,1,25,2017
-7.45,106.26,27,3.4,1,25,2017
-10.47,124.51,12,3.7,1,25,2017
1.43,127.13,125,4.4,1,25,2017
-31.65,-179.38,151,4.9,1,25,2017
-9.06,123.81,116,3.2,1,25,2017
0.27,125.74,26,3.7,1,25,2017
-10.44,161.13,21,5.1,1,25,2017
-0.13,122.9,21,2.7,1,25,2017
-10.25,161.26,39,4.6,1,25,2017
-3.14,146.3,13,4.7,1,25,2017
-5.79,133.65,18,5.2,1,25,2017
35.34,26.57,36,5.4,1,25,2017
-10.45,161.95,10,4.8,1,26,2017
-2.09,100.1,10,3.2,1,26,2017
-8.24,107.5,18,2.9,1,26,2017
-2.58,128.85,10,3.7,1,26,2017
-2.61,128.84,13,3.2,1,26,2017
40.29,142.49,40,5.5,1,26,2017
0.98,120.46,10,2.5,1,26,2017
-9.24,117.6,55,2.8,1,26,2017
-3.61,120.7,23,3.8,1,26,2017
-0.33,96.91,48,4.8,1,26,2017
-10.96,121.65,40,4.8,1,26,2017
-7.83,106.58,34,2.9,1,26,2017
3.76,96.7,67,3.3,1,26,2017
-1.05,136.72,21,4.7,1,26,2017
-7.86,107.05,47,4.8,1,26,2017
3.2,98.42,11,2.9,1,26,2017
3.67,128.53,32,4.5,1,26,2017
-7.52,129.17,119,4.6,1,26,2017
-0.33,122.92,11,2.4,1,26,2017
-9.39,117.49,28,3.7,1,26,2017
-1.54,134.18,12,4.1,1,26,2017
-1.46,105.63,10,4.3,1,27,2017
0.36,98.59,10,3.3,1,27,2017
0.43,122.88,13,2.3,1,27,2017
-6.76,129.63,250,4.6,1,27,2017
0.75,122.28,71,1.8,1,27,2017
-0.65,131.21,15,2.8,1,27,2017
-0.66,133.12,10,3.5,1,27,2017
-2.42,128.89,10,3.9,1,27,2017
3.27,98.47,10,2.8,1,27,2017
-7.15,130.29,172,4.6,1,27,2017
1.04,125.97,107,4.6,1,27,2017
-22.92,-177.77,351,4.6,1,27,2017
-8,124.04,176,3.9,1,27,2017
3.24,98.49,10,3.2,1,27,2017
2.2,127.26,78,4.8,1,27,2017
7.64,38.64,10,5,1,27,2017
28.05,104.71,45,5.1,1,27,2017
4.43,127.18,76,4.3,1,27,2017
35.94,28.92,10,4.9,1,27,2017
-2.95,102.91,241,4.2,1,27,2017
-5.93,154.62,223,4.6,1,28,2017
-5.93,130.91,165,4.6,1,28,2017
3.14,98.54,10,3.2,1,28,2017
-0.16,122.92,150,3.4,1,28,2017
-5.62,151.86,71,5.2,1,28,2017
-2.57,128.92,11,5,1,28,2017
-2.48,128.88,12,3.7,1,28,2017
-5.15,156.03,10,5,1,28,2017
0.9,123.82,10,3.5,1,28,2017
-5.51,151.98,64,5.2,1,28,2017
-2.46,128.99,12,3.4,1,28,2017
-9.67,112.89,41,4.8,1,28,2017
-8.13,118.45,101,3.9,1,28,2017
2.91,98.67,10,2,1,28,2017
2.99,98.9,10,2.6,1,28,2017
39.73,140.6,177,5.1,1,28,2017
-7.63,106.63,21,3.9,1,28,2017
-2.5,100.04,84,2.8,1,28,2017
-62.22,156.37,10,4.7,1,28,2017
-15.78,-173.23,27,5.5,1,28,2017
-4.6,153.15,76,5,1,28,2017
-23.26,-179.64,563,4.5,1,29,2017
-8.05,106.94,32,3,1,29,2017
-7.85,122.49,253,4.2,1,29,2017
-8.53,116.85,23,3.6,1,29,2017
-2.15,128.21,13,3.5,1,29,2017
3.47,126.93,70,4.5,1,29,2017
-9.48,116.36,40,4.4,1,29,2017
-50.26,135.25,45,4.9,1,29,2017
2.4,126.86,23,4.1,1,29,2017
1.23,98.96,86,3.4,1,29,2017
26.96,65.87,10,4.9,1,29,2017
-5.45,146.93,185,4.3,1,29,2017
-0.22,122.9,17,3,1,29,2017
-9.61,112.85,46,4.8,1,29,2017
-2.96,140.01,73,3.3,1,29,2017
-9.55,112.88,23,4,1,29,2017
1.37,130.23,29,3.8,1,29,2017
12.77,145.34,49,4.9,1,29,2017
-7.35,128.42,187,4,1,29,2017
-30.15,-176.51,39,5.9,1,29,2017
1.69,122.77,19,3.2,1,29,2017
-29.29,61.07,19,5.5,1,29,2017
-8.48,116.86,14,3.8,1,29,2017
-0.01,122.79,157,2.5,1,29,2017
19.19,145.81,203,4.9,1,29,2017
0.1,125.22,12,4.1,1,30,2017
-4.31,129.78,111,4,1,30,2017
10.09,126.27,53,5.1,1,30,2017
-0.11,125.13,17,3.6,1,30,2017
-5.57,151.9,66,4.9,1,30,2017
-7.92,122.47,256,4.2,1,30,2017
3.29,98.61,10,4,1,30,2017
-7.07,128.88,253,4.4,1,30,2017
0.08,121.77,167,2.2,1,30,2017
-0.07,122.27,28,3.3,1,30,2017
0.53,121.24,30,2.4,1,30,2017
-9.28,122.01,42,4.3,1,30,2017
-1.82,98.98,44,4.5,1,30,2017
-6.45,121.48,17,4.3,1,30,2017
35.36,-35.98,10,4.9,1,30,2017
0.29,124.14,18,4.5,1,30,2017
-11.92,166.4,63,5.1,1,30,2017
-2.53,128.85,10,3.3,1,30,2017
-9.31,112.92,15,3.4,1,30,2017
-0.87,120.36,10,3,1,30,2017
-2.55,128.83,10,2.8,1,30,2017
-2.12,139.95,12,4,1,30,2017
3.17,98.54,10,2.6,1,30,2017
-32.2,118.77,16,3.5,1,30,2017
-48.89,124.38,11,4.7,1,30,2017
4.9,93.81,30,4.7,1,30,2017
-14.79,167.13,89,5.9,1,30,2017
34.98,-36.6,10,5.3,1,31,2017
-0.2,122.59,23,2.3,1,31,2017
2.18,97.92,39,3.3,1,31,2017
-6.76,129.86,194,4.6,1,31,2017
0.69,121.32,21,2.4,1,31,2017
-0.98,126.93,26,3.2,1,31,2017
-2.41,102.83,16,3.7,1,31,2017
-7.46,128.66,205,4.1,1,31,2017
-3.27,135.73,25,3.8,1,31,2017
0.01,121.83,140,2.1,1,31,2017
-40.02,45.67,10,4.5,1,31,2017
