LINTANG,BUJUR,KEDALAMAN,Mag,MONTH,DAY,YEAR
19.17,120.42,10,5,1,1,2014
-18.8,-175.46,210,5,1,1,2014
-6.99,127.71,252,4.2,1,1,2014
3.45,126.94,10,4.1,1,1,2014
3.89,126.74,32,4.1,1,1,2014
42.02,137.6,256,5.3,1,1,2014
-0.07,123.32,119,3.8,1,1,2014
-18.47,-178.6,621,4.8,1,1,2014
-8.47,112.4,87,3.2,1,1,2014
-0.2,122.78,10,2.6,1,1,2014
-0.41,120.92,10,2.7,1,1,2014
-35.29,-178.83,10,5,1,1,2014
-13.87,167.24,200,6.7,1,1,2014
-6.11,103.58,12,3.4,1,1,2014
2.81,98.42,10,2.6,1,1,2014
4.43,95.78,49,4,1,1,2014
1.43,97.43,28,4.4,1,1,2014
-2.92,129.44,25,4.8,1,1,2014
1.12,97.12,23,3.6,1,1,2014
-8.96,118.44,116,2.8,1,1,2014
-1.01,100.02,35,3.3,1,2,2014
-37.26,124.42,10,4.7,1,2,2014
-8.69,115.55,81,3.5,1,2,2014
5.01,127.16,108,4.5,1,2,2014
-4.15,121.61,10,4,1,2,2014
27.17,54.4,10,5.4,1,2,2014
-7.21,129.34,151,4.5,1,2,2014
10.5,126.59,69,5,1,2,2014
27.05,54.34,48,4.5,1,2,2014
-6.82,130.03,134,4.7,1,2,2014
-9.72,105.66,10,4.4,1,2,2014
35.66,141.41,10,5,1,2,2014
-6.84,152.32,49,4.5,1,2,2014
-6.3,104.57,10,2.4,1,2,2014
-10.97,113.1,34,4.7,1,2,2014
19.22,120.38,32,4.8,1,2,2014
19.25,120.31,10,4.8,1,2,2014
-2.23,119.05,10,3,1,2,2014
-2.73,128.06,10,3.6,1,2,2014
1.81,127.24,105,3.9,1,3,2014
-17.91,-178.45,606,5,1,3,2014
-3.96,103,88,3,1,3,2014
-7.4,108.22,36,2.8,1,3,2014
-6,103.56,10,4.3,1,3,2014
-5.3,103.35,12,5,1,3,2014
-6,103.54,10,3.7,1,3,2014
-6.06,103.53,10,4.1,1,3,2014
-6.06,103.58,13,3.9,1,3,2014
-6.02,103.55,10,3.6,1,3,2014
19.31,120.3,31,4.6,1,3,2014
-2.65,129.71,97,3.6,1,3,2014
-0.17,122.94,85,5,1,3,2014
-5.87,103.49,26,4.8,1,3,2014
27.72,52.08,29,4.9,1,3,2014
-6.02,103.59,24,3.7,1,3,2014
-0.8,132.1,29,2.9,1,3,2014
-6.02,103.62,10,2.8,1,3,2014
-5.18,104.87,94,3.4,1,3,2014
1.24,121.84,12,4.6,1,3,2014
0.67,126.7,36,3.9,1,3,2014
-7.78,108.32,100,4.6,1,3,2014
7.91,137.02,10,4.6,1,3,2014
8.98,126.58,48,4.7,1,3,2014
-0.75,121.47,10,3.5,1,3,2014
-7.08,156.01,89,5.2,1,3,2014
-5.93,103.55,10,4.2,1,3,2014
0.41,121.91,156,2.2,1,3,2014
-6,103.54,10,3.5,1,3,2014
-20.72,-70.28,186,5.4,1,4,2014
-6.1,105.33,10,3.6,1,4,2014
-11.89,110.78,10,4.8,1,4,2014
-6.29,103.55,10,3.6,1,4,2014
-11.21,163.69,10,5.1,1,4,2014
-3.39,139.88,33,3.9,1,4,2014
37.14,143.71,10,5.6,1,4,2014
1.5,97.1,10,3.1,1,4,2014
-6.66,129.68,169,4.6,1,4,2014
47.61,153.61,35,5,1,4,2014
-13.38,166.99,213,4.4,1,4,2014
56.46,128.47,91,5.2,1,4,2014
1.33,126.21,10,3.9,1,4,2014
-9.97,118.78,24,3.9,1,5,2014
-0.72,122.58,10,3,1,5,2014
-0.81,131.09,10,3.3,1,5,2014
-6.14,105.3,41,5,1,5,2014
3.17,128.27,59,5.3,1,5,2014
1.08,97.09,24,3.7,1,5,2014
-0.08,123.38,84,3.1,1,5,2014
3.24,128.3,43,5.1,1,5,2014
1.88,120.68,25,3,1,5,2014
1.3,126.27,26,3.3,1,5,2014
-5.57,147.14,170,4.3,1,5,2014
8.35,122.35,44,4.6,1,5,2014
-6.21,105.33,10,3.4,1,5,2014
-3.4,128.67,10,2.9,1,5,2014
0.78,126.74,10,3.4,1,5,2014
-6.91,128.6,36,5.1,1,5,2014
-8.44,105.58,21,4.6,1,6,2014
-20.47,172.97,11,5.2,1,6,2014
2.62,127.01,40,4.2,1,6,2014
4.63,126.61,122,4.5,1,6,2014
2.16,128.18,122,4.4,1,6,2014
-7.88,130.42,62,5,1,6,2014
-2.27,140.38,19,3.5,1,6,2014
1.38,126.29,10,4.4,1,6,2014
1.34,126.26,10,4.2,1,6,2014
3.48,126.38,10,3.8,1,6,2014
-10.34,119.34,29,4.3,1,6,2014
-0.65,122.3,10,3.5,1,6,2014
-37.21,52.1,13,4.9,1,6,2014
-1.03,130.29,10,3.1,1,6,2014
25.46,122.87,224,4.9,1,6,2014
-1.85,100.8,37,3.8,1,6,2014
-8.08,107.16,23,3.1,1,7,2014
-2.3,120.83,10,3.5,1,7,2014
-20.52,-69.36,74,5.2,1,7,2014
0.29,122.99,10,4.6,1,7,2014
-0.1,125.14,10,3.7,1,7,2014
-0.09,123.56,107,4.7,1,7,2014
-21.86,-176.22,165,5.3,1,7,2014
-6.16,127.62,414,4.2,1,7,2014
0.58,98.46,57,4.4,1,7,2014
-6.02,103.56,12,3.3,1,7,2014
-8.08,107.1,21,2.9,1,7,2014
-2.46,119.15,10,2.6,1,7,2014
-9.15,110.58,10,3.6,1,7,2014
-8.88,113.06,100,2.9,1,7,2014
-7.48,128.7,189,4.5,1,7,2014
-9.44,119.9,94,4,1,7,2014
-8.25,108.62,48,3.7,1,8,2014
1.39,126.32,41,4.8,1,8,2014
-2.52,121.74,10,3.5,1,8,2014
-6.62,130.63,159,4.4,1,8,2014
-6.66,105.05,48,4.5,1,8,2014
-6.77,104.93,10,4,1,8,2014
-9.85,161.16,42,4.7,1,8,2014
1.41,126.4,10,4.7,1,8,2014
46.78,153.21,10,5.1,1,8,2014
-2.85,129.83,10,3.1,1,8,2014
-8.55,123.14,118,3.9,1,8,2014
-8.18,107.11,10,3.2,1,8,2014
-2.57,121.64,10,2.8,1,8,2014
-2.39,121.22,10,2.5,1,8,2014
24.48,123.44,58,5.5,1,8,2014
1.36,126.28,10,3.8,1,8,2014
-7.74,118.41,19,2.8,1,8,2014
1.42,126.31,41,4.4,1,8,2014
1.4,126.39,45,4.8,1,8,2014
-6.49,30.97,10,4.9,1,8,2014
1.42,126.4,42,4.8,1,8,2014
27.54,65.92,41,4.5,1,8,2014
-3.61,128.72,10,2.7,1,9,2014
5.38,125.79,153,4.5,1,9,2014
4.84,96.03,5,3.3,1,9,2014
42.27,143.07,17,5.2,1,9,2014
-11.64,166.44,83,5.4,1,9,2014
1.27,126.3,84,4,1,9,2014
-3.32,134.49,17,5,1,9,2014
-3.95,122.03,10,3.1,1,9,2014
26.79,53.96,34,4.9,1,9,2014
-3.75,128.76,10,3.9,1,9,2014
-2.92,139.9,130,4.4,1,9,2014
-5.5,103.37,10,3.4,1,9,2014
-0.86,100.64,10,4.3,1,9,2014
-7.18,105.3,10,5.4,1,9,2014
-3.08,139.96,39,3.4,1,9,2014
2.04,127.24,82,4,1,9,2014
-20.53,172.54,55,5,1,9,2014
-9.36,117.05,40,4.1,1,9,2014
41.91,49.47,83,5,1,10,2014
-20.67,-177.71,371,5.3,1,10,2014
-31.2,-179.44,219,5.3,1,10,2014
19.21,145.85,231,4.7,1,10,2014
27.24,64.63,10,4.6,1,10,2014
19.18,146.31,214,4.8,1,10,2014
-5.2,102.6,11,3.1,1,10,2014
48.28,154.17,10,5.5,1,10,2014
-10.02,118.46,10,3.9,1,10,2014
-2.42,121.31,10,3.4,1,10,2014
6.2,126.07,127,4.8,1,10,2014
-0.04,123.29,118,4.3,1,11,2014
-0.71,97.35,10,4.8,1,11,2014
0.4,123.6,239,3.5,1,11,2014
43.77,139.12,254,5.2,1,11,2014
37.73,21.19,10,4.9,1,11,2014
-7.97,107.87,26,2.9,1,11,2014
36.64,71.2,206,4.6,1,11,2014
-30.29,-179.04,276,4.8,1,11,2014
-16.58,167.49,10,4.5,1,11,2014
-48.83,126.5,10,4.8,1,11,2014
-8.91,112.31,12,2.9,1,11,2014
-9.42,112.87,14,3.2,1,11,2014
1.79,126.53,10,3.8,1,11,2014
24.25,127.27,72,5,1,11,2014
-9.38,117.08,22,3.5,1,11,2014
5.39,123.71,548,4.6,1,12,2014
8.86,126.44,69,5,1,12,2014
-2.6,119.19,10,2.3,1,12,2014
-8.59,109.43,21,4.3,1,12,2014
-18.63,-177.92,532,4.7,1,12,2014
-0.2,123.01,10,3.6,1,12,2014
5.79,125.77,130,5.2,1,12,2014
31.8,90.05,72,4.5,1,12,2014
-16.08,-178.03,499,4.6,1,12,2014
-0.04,129.6,15,3.4,1,12,2014
-23.52,178.66,608,4.7,1,13,2014
18.37,-67.53,10,6.4,1,13,2014
-45.81,95.25,10,4.6,1,13,2014
2.55,128.38,18,4.1,1,13,2014
4.05,126.7,35,4.8,1,13,2014
-2.98,137.83,145,4.5,1,13,2014
-8.04,121.83,10,4,1,13,2014
-8.08,107.34,10,3.6,1,14,2014
-7.37,107.55,20,2.5,1,14,2014
-2.2,127.19,21,3.2,1,14,2014
2.13,93.63,10,5.3,1,14,2014
1.13,126.06,10,4.6,1,14,2014
40.17,52.95,73,4.8,1,14,2014
-1.54,123,12,5,1,14,2014
-16.59,-173.73,72,5.6,1,14,2014
36.66,71.58,105,4.9,1,14,2014
23.73,121.16,17,4.7,1,14,2014
-32.35,-179,563,4.7,1,14,2014
23,121.23,10,4.7,1,14,2014
27.02,101.53,37,4.7,1,14,2014
-23.26,-177.85,481,4.9,1,14,2014
23.25,121.1,10,4.3,1,14,2014
51.82,150.05,621,4.9,1,15,2014
-6.81,106.64,121,5,1,15,2014
-35.36,78.55,10,4.8,1,15,2014
-8.33,128.25,10,4.7,1,15,2014
-8.09,108.6,54,4.4,1,15,2014
36.59,71.31,89,4.8,1,15,2014
-5.98,103.46,22,3.5,1,15,2014
-7.52,107.41,70,3.9,1,15,2014
-1.58,139.25,10,2.5,1,15,2014
-1.5,139.16,29,3.1,1,15,2014
-6.15,103.19,34,4.8,1,15,2014
28.95,52.03,10,4.6,1,15,2014
-7.61,108.36,113,3.1,1,16,2014
-5.31,102.83,34,3.1,1,16,2014
-7.06,120.9,16,3.9,1,16,2014
40.18,142.89,10,5.3,1,16,2014
-0.78,134.99,10,4.1,1,16,2014
-11.95,166.69,135,5.5,1,16,2014
1.41,126.41,55,5.1,1,16,2014
-2.7,128.82,11,3.5,1,16,2014
51.35,-179.17,49,5.7,1,16,2014
73.99,8.23,10,5,1,16,2014
-3.51,127.21,48,4,1,16,2014
-3.57,129.72,11,3.9,1,16,2014
-3.23,128.53,21,1.9,1,16,2014
-8.05,106.47,10,3.3,1,16,2014
31.91,90.14,18,4.9,1,16,2014
-53.81,5.87,17,5.1,1,16,2014
24.81,123.33,126,4.5,1,16,2014
-53.97,6.21,10,5.1,1,16,2014
28.09,129.06,18,5.3,1,16,2014
-0.3,122.97,32,3.3,1,17,2014
-0.27,135.23,14,4.8,1,17,2014
-20.57,-178.68,605,4.9,1,17,2014
-0.22,122.9,10,3,1,17,2014
-8.08,107.33,16,4.4,1,17,2014
-8.09,107.38,17,3.5,1,17,2014
13.18,123.01,123,4.4,1,17,2014
0.47,99.55,10,3.8,1,17,2014
0.59,120.28,12,2.4,1,17,2014
-3.49,128.65,18,1.9,1,17,2014
-6.4,103.78,11,2.6,1,17,2014
-2.27,136.39,82,4.5,1,18,2014
-0.19,122.96,10,3.8,1,18,2014
-1.61,139.18,10,4.5,1,18,2014
29.97,138.82,461,4.7,1,18,2014
-24,179.59,588,4.9,1,18,2014
-1.86,139.02,26,3.9,1,18,2014
28.93,142.47,127,5.4,1,18,2014
-6.88,130.4,149,5.2,1,18,2014
-4.3,138.6,156,4.2,1,18,2014
-4.05,122.71,10,3.5,1,18,2014
-2.43,121.14,10,3.2,1,18,2014
-29.58,-178.74,386,4.9,1,19,2014
49.68,153.84,196,4.8,1,19,2014
-21.26,171.31,188,4.6,1,19,2014
-6.28,130.31,169,4.7,1,19,2014
-20.3,172.44,90,4.6,1,19,2014
1.28,91.5,10,5,1,19,2014
-4.14,127.36,53,4.5,1,19,2014
-0.36,126.74,10,3.9,1,19,2014
8.94,138.32,69,4.9,1,19,2014
-3.81,137.13,172,3.9,1,19,2014
32.93,93.62,46,4.5,1,19,2014
-5.94,149.27,91,5,1,19,2014
-2.2,140.11,10,5,1,19,2014
-2.87,129.59,18,5.1,1,19,2014
46.75,153.39,37,5.3,1,20,2014
-40.57,175.55,90,6.1,1,20,2014
-4.95,102.94,54,5.1,1,20,2014
-3.47,128.8,10,2.8,1,20,2014
8.88,138.18,65,5.2,1,20,2014
-2.33,140.4,10,3.5,1,20,2014
0.85,126.01,10,4.4,1,20,2014
9.05,138.17,21,4.8,1,20,2014
6.51,95.5,219,4.6,1,20,2014
-15.72,-174.8,10,6.1,1,21,2014
2.27,126.78,24,4.4,1,21,2014
-6.02,103.55,10,4,1,21,2014
-3.99,153.86,340,4.5,1,21,2014
49.24,156.45,10,5.1,1,21,2014
-2.79,129.34,10,3.6,1,21,2014
1.29,128.18,84,4.4,1,21,2014
-18.01,179.58,696,4.5,1,21,2014
19.6,120.73,10,4.9,1,22,2014
-15.25,-174.88,13,5.3,1,22,2014
-9.21,114.45,24,3.6,1,22,2014
-2.14,115.47,10,3.6,1,22,2014
-8.75,111.76,19,3.1,1,22,2014
36.98,71.59,10,3.8,1,22,2014
-7.5,106.69,64,3,1,22,2014
-20.5,172.74,38,5.4,1,22,2014
1.23,124.53,244,3.6,1,22,2014
0.94,126.11,23,3.7,1,22,2014
-8.59,116.25,90,3.4,1,22,2014
31.86,137.98,297,4.7,1,22,2014
-6.76,106.71,10,3.8,1,22,2014
49.58,155.28,99,5,1,22,2014
-8.46,111.8,91,2.9,1,22,2014
-7.22,120.28,585,5.2,1,23,2014
-7.8,129.36,57,5.5,1,23,2014
0.3,121.93,152,4.2,1,23,2014
-2.88,130.13,10,3.3,1,23,2014
-7.57,129.22,141,4.6,1,23,2014
13.75,146.57,10,5.7,1,23,2014
13.61,146.46,10,5.6,1,23,2014
5.19,95.38,106,4.1,1,23,2014
-53.87,140.58,10,4.5,1,23,2014
-54.04,140.17,10,4.8,1,23,2014
-3.36,138.52,94,4.5,1,23,2014
-4.17,137.98,74,4.6,1,23,2014
-7.27,156.86,87,5,1,23,2014
-3.96,139.97,74,3.1,1,23,2014
11.83,125.31,57,4.6,1,23,2014
18.12,119.97,10,4.5,1,23,2014
-4.1,133.57,10,4,1,23,2014
28.88,142.36,20,4.8,1,23,2014
24.89,122.82,103,4.8,1,23,2014
-7.66,130.43,61,4.5,1,23,2014
-7.04,105.08,53,4.2,1,24,2014
-3.59,130.73,78,4,1,24,2014
-10.64,165.01,10,4.9,1,24,2014
-7.47,125.1,374,4.5,1,24,2014
-19.8,-178.14,576,4.9,1,24,2014
-8.11,124.88,10,4.9,1,24,2014
-5.98,103.49,10,3.1,1,24,2014
-6.71,130.78,60,5.4,1,24,2014
4.45,95.16,10,4.9,1,24,2014
4.43,123.95,10,4.7,1,24,2014
-2.67,139.13,10,3.5,1,24,2014
2.09,126.67,10,3.6,1,24,2014
0.31,125.46,10,3.5,1,24,2014
-8.13,107.62,21,2.9,1,24,2014
-10.37,109.76,10,4.1,1,24,2014
46.44,157.49,10,4.9,1,24,2014
22.83,95.99,10,4.3,1,24,2014
2.69,128.52,216,4.6,1,25,2014
-6.31,130.49,143,4.9,1,25,2014
22.71,123.41,13,4.8,1,25,2014
23.68,121.64,14,4.5,1,25,2014
-8.23,109.2,87,6.2,1,25,2014
-8.32,109.23,76,5,1,25,2014
1.83,124.67,234,4.5,1,25,2014
-8.33,109.28,73,4.3,1,25,2014
-8.43,109.23,75,3.7,1,25,2014
-8.41,109.22,64,4,1,25,2014
-8.38,109.25,28,3.4,1,25,2014
-8.4,109.17,30,4.1,1,25,2014
-8.19,109.25,30,4.6,1,25,2014
-8.45,109.11,76,4.1,1,25,2014
-8.4,109.17,51,4.1,1,25,2014
-8.43,109.22,64,3.4,1,25,2014
-8.46,109.25,30,4,1,25,2014
-8.41,109.2,55,3.5,1,25,2014
-8.45,109.21,41,3.6,1,25,2014
-8.4,109.24,41,4.4,1,25,2014
-8.34,109.23,73,4.9,1,25,2014
-7.99,155.79,64,5.3,1,25,2014
-8.47,109.23,52,3.2,1,25,2014
18.53,120.97,63,4.4,1,25,2014
-8.41,109.19,57,3.4,1,25,2014
-0.19,131.47,10,2.7,1,25,2014
-2.57,138.75,11,3.2,1,25,2014
-8.45,109.23,44,3.2,1,25,2014
-8.42,109.19,27,3.2,1,25,2014
-8.43,109.23,45,4,1,25,2014
-8.35,109.26,53,3.3,1,25,2014
-1.97,138.94,38,3.7,1,26,2014
-2.58,131.57,10,3.3,1,26,2014
-8.18,109.2,49,3.5,1,26,2014
-8.41,109.18,62,3.1,1,26,2014
-8.47,109.22,43,3.2,1,26,2014
-8.4,109.2,69,3.2,1,26,2014
11.29,124.68,23,4.8,1,26,2014
-10.86,163.97,23,4.7,1,26,2014
-8.39,109.25,63,3.9,1,26,2014
-10.84,163.92,39,5,1,26,2014
-4.6,-80.67,585,5.1,1,26,2014
-17.36,168.42,40,5.1,1,26,2014
-3,127.96,41,3,1,26,2014
-9.02,118.59,82,4.3,1,26,2014
11.38,124.78,10,4.8,1,26,2014
-10.88,164.22,21,4.6,1,26,2014
-5.36,103.15,12,2.8,1,26,2014
-3.69,139.54,66,4.1,1,26,2014
23.03,96.01,10,4.8,1,26,2014
-0.08,123.35,132,2.9,1,26,2014
-8.47,109.22,42,3.4,1,26,2014
-8.25,122.03,25,4,1,26,2014
38.37,20.81,10,5.9,1,26,2014
-7.08,107.03,76,3.5,1,26,2014
-8.87,111.27,30,3.3,1,26,2014
5.03,94.76,13,3.7,1,26,2014
-7.6,128.27,216,4.7,1,26,2014
-8.41,109.23,46,3.6,1,26,2014
14.73,122.27,10,5,1,26,2014
38.36,21.03,10,5.2,1,26,2014
9.49,127.14,85,5.2,1,26,2014
-4.8,134.01,15,5.1,1,26,2014
4.54,127.31,34,4.7,1,26,2014
38.24,20.25,52,4.6,1,26,2014
3.95,126.67,10,4.3,1,26,2014
-8.43,109.27,38,3.7,1,26,2014
1.07,126.24,38,4.8,1,27,2014
-4.38,153.09,70,4.8,1,27,2014
28.93,60.2,10,4.8,1,27,2014
-10.47,113.17,26,3.9,1,27,2014
-7.96,107.94,31,3.2,1,27,2014
-0.69,119.89,26,3.7,1,27,2014
-0.43,129.87,32,2.5,1,27,2014
-1.89,139.05,17,3.7,1,27,2014
-8.43,109.28,29,3,1,27,2014
0.71,122.49,10,2.7,1,27,2014
-10.41,119.44,34,4.3,1,27,2014
-8.34,109.29,10,3.6,1,27,2014
-8.37,109.18,49,3.3,1,27,2014
-8.47,109.18,29,4,1,27,2014
-6.53,104.54,10,3.4,1,27,2014
-9.75,117.01,16,4.3,1,27,2014
-8.36,109.26,47,3.3,1,27,2014
-7.17,107.32,10,3.2,1,27,2014
-5.03,103.15,34,3.6,1,27,2014
-8.12,109.31,70,2.9,1,27,2014
-8.82,112.49,43,3.3,1,27,2014
-8.22,109.18,80,5.1,1,27,2014
-11.83,165.24,16,5,1,27,2014
-7.29,129.54,138,4.8,1,27,2014
-5.35,102.57,20,2.9,1,27,2014
-9.1,113.17,38,3.1,1,27,2014
36.05,141.32,32,5,1,27,2014
-8.47,109.16,35,2.6,1,27,2014
-9.38,117.94,23,2.7,1,27,2014
-5.31,102.6,11,2.7,1,27,2014
14.11,120.58,136,4.5,1,27,2014
-10.84,113.72,17,3.9,1,27,2014
-20.47,170.57,23,4.8,1,28,2014
-1.82,99.65,10,3.1,1,28,2014
-8.35,109.21,49,3.7,1,28,2014
-8.42,109.17,24,4.2,1,28,2014
-8.37,109.25,10,4,1,28,2014
-5.64,154.15,15,4.8,1,28,2014
-8.44,109.28,10,3.2,1,28,2014
-9.02,110.48,51,3.3,1,28,2014
2,98.98,117,3.3,1,28,2014
27.02,127.17,107,5.1,1,28,2014
22.56,101.26,10,4.7,1,28,2014
0.24,126.03,30,4,1,28,2014
-0.44,123.31,10,4.4,1,28,2014
-8.46,109.22,11,3.1,1,28,2014
-8.37,109.24,44,2.8,1,28,2014
-0.08,124.3,36,3.9,1,28,2014
-0.18,122.94,60,4.2,1,28,2014
-1.52,119.62,10,2.9,1,28,2014
0.56,120.48,46,4.9,1,28,2014
-8.28,109.25,46,3.2,1,28,2014
-2.33,140.12,18,3.7,1,28,2014
-9.75,163.33,193,5.4,1,29,2014
-5.71,103.36,10,3.1,1,29,2014
-8.33,109.32,10,2.8,1,29,2014
-23.38,-178.77,467,5.1,1,29,2014
3.64,97.56,114,3.1,1,29,2014
23.81,93.89,63,5.2,1,29,2014
10.06,126.55,78,4.9,1,29,2014
-5.49,151.5,109,4.7,1,29,2014
1.67,127.41,114,3.9,1,29,2014
37.39,21.42,10,4.6,1,29,2014
-4.53,100.59,49,4.8,1,29,2014
-2.7,119.87,10,3.2,1,30,2014
-7.11,126.16,463,4.5,1,30,2014
-15.81,-176.24,63,5.3,1,30,2014
-6.63,106.31,134,4,1,30,2014
1.24,126.89,45,4.9,1,30,2014
-8.06,116.6,10,3.1,1,30,2014
22.82,94.38,79,4.9,1,30,2014
-8.43,109.25,61,3.4,1,30,2014
-8.1,107.36,10,3.8,1,30,2014
6,95.67,222,4,1,30,2014
-4.73,153.95,82,4.9,1,30,2014
0.44,125.46,21,4.3,1,30,2014
0.38,125.46,10,4.2,1,30,2014
-8.43,109.19,27,3.5,1,30,2014
-1.65,147.97,23,4.7,1,30,2014
-8.67,109.15,22,3.5,1,31,2014
-11.1,118.05,17,4.7,1,31,2014
-2.64,138.38,37,4.3,1,31,2014
1.54,126.38,10,4.2,1,31,2014
32.41,49.93,48,4.7,1,31,2014
0.26,121.79,180,4.1,1,31,2014
-0.14,123.17,156,4.3,1,31,2014
54.98,159.66,296,5.1,1,31,2014
1.56,126.27,10,4.3,1,31,2014
-4.83,153.5,136,4.9,1,31,2014
51.16,-178.76,10,5,2,1,2014
-6.85,105.77,78,3.7,2,1,2014
1.49,126.32,23,4.8,2,1,2014
-56.9,-27.29,127,6,2,1,2014
2.66,125.99,13,4,2,1,2014
-0.29,123,10,3,2,1,2014
-3.61,99.92,29,4.2,2,1,2014
-3.67,99.84,43,3.7,2,1,2014
17.51,119.45,30,4.4,2,1,2014
-2.32,139.66,33,4.3,2,1,2014
38.89,70.87,13,4.6,2,1,2014
-55.01,-126.72,20,5.3,2,1,2014
6.11,116.6,10,4.7,2,1,2014
-4.96,153.89,109,4.3,2,1,2014
17.22,119.24,42,4.4,2,1,2014
-8.46,109.14,74,3.9,2,1,2014
38.31,20.29,10,4.8,2,1,2014
-4.91,153.85,124,4.8,2,1,2014
-5.38,103.29,42,3,2,1,2014
-1.26,120.21,10,3,2,1,2014
-11.53,166.38,54,5.6,2,1,2014
-5.14,68.53,18,4.5,2,1,2014
-2.91,103.89,350,4.3,2,1,2014
-1.1,120.24,22,3.3,2,1,2014
26.02,124.74,163,4.5,2,1,2014
4.07,126.91,21,4.5,2,2,2014
-11.53,117.17,14,5.1,2,2,2014
-20.87,-177.98,548,4.9,2,2,2014
-1.3,126.27,31,5.2,2,2,2014
-25.16,-177.15,152,5.2,2,2,2014
28.28,127.72,87,4.8,2,2,2014
-1.36,126.26,17,4.3,2,2,2014
-32.98,-177.83,63,6.1,2,2,2014
-9.63,119.67,10,3.8,2,2,2014
-8.36,109.24,10,4.6,2,2,2014
-3.48,128.56,72,2,2,2,2014
-11.17,118.76,10,4.4,2,2,2014
29.91,138.5,472,4.9,2,2,2014
-8.11,109.22,33,3,2,2,2014
26.65,57.75,10,5.1,2,2,2014
1.44,98.99,95,2.8,2,2,2014
-8.42,109.22,10,3,2,2,2014
1.12,126.89,37,3.4,2,2,2014
-0.74,121.83,10,3.9,2,2,2014
19.69,92.47,124,4.4,2,2,2014
4.09,128.6,30,4.7,2,2,2014
18.85,145.92,248,4.7,2,2,2014
-4.62,101.74,12,3.8,2,2,2014
-33.63,-177.69,10,5.1,2,2,2014
20.24,120.25,10,5.2,2,2,2014
-0.69,123.46,10,3.9,2,2,2014
-7.39,108.71,10,3.6,2,2,2014
-5.98,122.27,10,4.1,2,2,2014
12.33,95.02,10,5.1,2,2,2014
-2.88,129.72,10,3.5,2,3,2014
38.33,73.3,64,4.7,2,3,2014
38.36,21.2,10,6.3,2,3,2014
-4.89,153.7,107,5.6,2,3,2014
-8.47,109.18,30,4,2,3,2014
-17.63,-178.49,566,4.7,2,3,2014
-8.48,109.24,36,3.6,2,3,2014
-7.33,126.84,273,4.3,2,3,2014
-7.21,108.3,10,3.2,2,3,2014
1.73,126.35,19,3.7,2,3,2014
-7.09,128.27,33,5.1,2,3,2014
-7.09,128.27,40,5.5,2,3,2014
-7.21,128.37,36,4.7,2,3,2014
-7.12,128.25,41,5.1,2,3,2014
-5.08,153.57,151,5,2,4,2014
-7.12,128.25,43,5,2,4,2014
-7.19,128.38,10,4.9,2,4,2014
37.9,141.03,142,4.8,2,4,2014
-8.94,111.45,16,3.8,2,4,2014
-7.11,128.35,48,5,2,4,2014
39.4,73.32,90,4.5,2,4,2014
-7.08,128.38,43,5,2,4,2014
-4.95,153.87,134,4.8,2,4,2014
2.78,128.17,127,4.5,2,4,2014
-6.16,130.39,146,4.3,2,4,2014
-18.37,-175.17,237,5,2,4,2014
-7.63,109.35,10,2.9,2,4,2014
-7.12,128.24,10,4.6,2,4,2014
-2.92,139.88,67,4.7,2,4,2014
-3.03,137.65,64,4.9,2,4,2014
19.34,121.33,10,4.8,2,4,2014
19.67,120.6,17,4.7,2,4,2014
36.66,71.48,126,4.7,2,4,2014
-1.08,126.89,10,4,2,4,2014
-8.98,111.18,21,3.7,2,4,2014
-4.53,102.03,26,3.4,2,4,2014
0.83,126.61,10,3.5,2,4,2014
13.36,144.21,153,5.4,2,4,2014
2.91,128.12,22,4.7,2,4,2014
-4.91,153.85,93,4.9,2,4,2014
12.79,144.97,176,4.8,2,5,2014
-9.61,113.89,10,3.3,2,5,2014
-8.38,109.22,31,3.5,2,5,2014
-8.34,109.18,17,3.1,2,5,2014
-2.53,119.36,10,2.7,2,5,2014
-6.07,129.43,288,4.2,2,5,2014
-7.89,107.93,44,2.7,2,5,2014
1.61,126.69,39,3.9,2,5,2014
3.55,124.46,291,4.6,2,5,2014
-8.39,109.16,25,3.2,2,5,2014
-21.37,-173.72,67,5,2,5,2014
-8.44,109.21,43,3,2,5,2014
0.21,122.28,141,3.1,2,5,2014
38.72,142.27,89,5.2,2,5,2014
26.07,124.6,199,4.4,2,5,2014
-9.36,111.71,24,3.2,2,5,2014
1.77,124.12,290,3.6,2,5,2014
-61.35,154.45,27,5.4,2,5,2014
-8.21,114.98,25,2.5,2,5,2014
-20.35,169.81,79,5.3,2,5,2014
-6.36,105.22,10,4,2,5,2014
-0.2,132.07,14,4,2,5,2014
0.65,123.33,147,3.7,2,6,2014
-0.15,123.41,109,4.7,2,6,2014
2.21,96.12,23,2.9,2,6,2014
37.96,75.76,117,4.6,2,6,2014
0.06,125.58,10,3.6,2,6,2014
-0.05,123.35,130,3.6,2,6,2014
-11.6,166.39,71,5.5,2,6,2014
0.28,122.1,172,2.6,2,6,2014
-4.59,154.04,95,4.8,2,6,2014
3.15,125.96,10,4.7,2,6,2014
-21.81,-178.05,364,5.4,2,6,2014
2.18,128,10,3.7,2,6,2014
24.86,125.39,36,5,2,6,2014
-8.38,109.25,15,3.3,2,6,2014
-3.23,128.66,10,2,2,6,2014
-6.64,129.97,189,4.8,2,6,2014
