LINTANG,BUJUR,KEDALAMAN,Mag,MONTH,DAY,YEAR
0.74,120.3,12,3,1,2,2018
-0.15,123.55,12,2.5,1,2,2018
6.97,92.02,34,5,1,2,2018
-7.02,107.77,295,2.7,1,2,2018
-7.62,128.39,10,4.3,1,2,2018
38.93,72.39,158,4.5,1,2,2018
-5.27,104.51,82,3.1,1,2,2018
-3.02,127.74,57,3.1,1,2,2018
-11.59,117.64,10,4.3,1,3,2018
2.88,124.36,338,3.6,1,3,2018
-7.47,106.66,36,2.8,1,3,2018
2.36,127.24,16,3.8,1,3,2018
-9.96,116.59,10,3.6,1,3,2018
-0.72,131.45,14,2.8,1,3,2018
-3.22,128.16,14,3.2,1,3,2018
-8.88,124,12,2.6,1,3,2018
1.45,124.61,29,3.6,1,3,2018
0.34,121.88,188,2.5,1,3,2018
-7.36,106.84,110,3.3,1,3,2018
-8.22,110.61,26,3.2,1,3,2018
-7.9,119.27,139,3.4,1,3,2018
-9.39,118.64,19,2.6,1,3,2018
-8.89,116.87,10,3.6,1,3,2018
-8.88,116.89,10,2.3,1,3,2018
-19.88,-177.98,598,5.3,1,3,2018
4.49,127,10,4.5,1,3,2018
1.15,121.77,13,1.9,1,3,2018
-9.37,115.32,33,2.7,1,3,2018
-8.73,110.27,27,3.2,1,3,2018
-7.84,118.97,22,3.4,1,3,2018
0.26,122.48,10,2.1,1,3,2018
-22.06,-179.49,594,5,1,3,2018
11.95,143.95,41,4.9,1,3,2018
3.93,126.64,10,3.9,1,3,2018
13.43,-88.74,77,5.4,1,3,2018
-11.31,117.97,10,3.2,1,3,2018
-5.69,103.45,41,4.2,1,3,2018
-2.39,121.06,10,2.9,1,3,2018
-5.93,104.67,41,3.2,1,3,2018
25.21,125.52,121,4.1,1,3,2018
-6.35,128.11,255,3.5,1,3,2018
-10.36,109.91,21,4.4,1,3,2018
0.38,121.74,90,2.4,1,3,2018
-0.1,124.58,23,4.1,1,3,2018
29.93,141.17,41,5.3,1,3,2018
3.73,126.7,29,4.3,1,3,2018
-3.45,135.46,83,4.5,1,3,2018
5.44,128.65,122,4.3,1,4,2018
1.16,125.47,40,3.6,1,4,2018
2,121.14,43,4.8,1,4,2018
-9.51,113.46,10,3.5,1,4,2018
53.29,159.84,70,5.5,1,4,2018
-9.35,113.5,30,3.9,1,4,2018
-8.23,120.03,158,3.3,1,4,2018
-3.02,102.99,219,4.3,1,4,2018
-2.69,119.16,10,2.6,1,4,2018
-9.39,117.19,27,3.4,1,4,2018
0.97,127.12,45,4.2,1,4,2018
1.58,122.94,16,3.1,1,4,2018
-2.76,129.51,99,3.2,1,4,2018
-5.96,102.46,49,4.9,1,4,2018
42.71,19.87,10,5,1,4,2018
-8.79,117,23,2.2,1,4,2018
-8.84,123.01,120,4.5,1,4,2018
-9.86,124.19,10,2.9,1,4,2018
-8.79,116.91,145,3.6,1,4,2018
-1.22,101.02,153,4.7,1,4,2018
-7.35,120.36,561,4,1,4,2018
3.7,126.69,15,4,1,4,2018
-6.51,130.07,129,4.4,1,4,2018
-6.65,104.91,26,3.3,1,4,2018
-9.53,118.04,24,3.5,1,4,2018
-4.3,126.11,322,3.8,1,4,2018
-8.65,124.47,10,2.9,1,4,2018
6.56,95.44,208,5.2,1,4,2018
-0.43,123.09,65,2.4,1,4,2018
-9.91,118.89,10,3.2,1,4,2018
-8.39,121.35,14,3.2,1,4,2018
0.05,97.99,47,4.1,1,4,2018
-0.19,97.71,18,3.8,1,4,2018
-9.73,118.58,14,3.6,1,4,2018
0.11,122.54,10,2.2,1,4,2018
4.24,126.7,39,4.4,1,5,2018
0.66,120.61,27,2.5,1,5,2018
-7.61,119.32,271,3.8,1,5,2018
-1.2,120.41,10,4.2,1,5,2018
0.17,119.99,10,2.8,1,5,2018
-0.88,121.79,10,2.5,1,5,2018
0.86,121.49,10,1.7,1,5,2018
-9.21,116.37,54,2.7,1,5,2018
-10.01,114.1,13,4,1,5,2018
-1.27,119.96,10,2.6,1,5,2018
-35.82,148.14,25,3.4,1,5,2018
-5.6,153.59,23,4.5,1,5,2018
6.38,126.7,102,5,1,5,2018
-1.26,120.66,10,2.8,1,5,2018
-0.89,131.15,10,2.9,1,5,2018
-2.81,128.12,10,4.2,1,5,2018
-1.09,100.43,10,3.6,1,5,2018
-0.02,122.93,165,4.1,1,5,2018
0,97.98,40,3.2,1,5,2018
0.34,123.41,37,2.5,1,5,2018
35.47,139.84,39,5.2,1,5,2018
-5.44,147.05,187,4.3,1,5,2018
-8.8,111.07,10,3.5,1,5,2018
0.74,127.43,10,2.9,1,6,2018
-8.95,110.41,30,3.9,1,6,2018
0.58,122.1,86,2.1,1,6,2018
0.3,98.59,55,4.8,1,6,2018
-8.43,107.57,11,3.9,1,6,2018
0.34,122.77,141,2.5,1,6,2018
-7.44,129.34,191,4.7,1,6,2018
40.64,144.41,10,4.9,1,6,2018
3.97,126.72,10,5,1,6,2018
1.16,126.43,10,3.2,1,6,2018
0.82,127.41,10,3.6,1,6,2018
1.1,100.08,202,3.8,1,6,2018
34.45,46.43,10,5,1,6,2018
0.77,125.37,53,5,1,6,2018
1.21,122,13,3.6,1,6,2018
-9.3,123.78,90,2.7,1,6,2018
-9.69,105.77,10,3.9,1,6,2018
4.35,126.82,13,3.9,1,6,2018
4.02,126.66,16,3.6,1,6,2018
4.35,126.99,10,4.2,1,6,2018
4.03,126.86,10,4,1,6,2018
4.24,126.78,10,4.3,1,6,2018
4.17,126.72,47,5.1,1,6,2018
-8.32,119.66,158,3.1,1,6,2018
-8.07,118.04,10,2.9,1,6,2018
4.61,126.9,10,4.5,1,6,2018
-8.12,121.69,260,4.1,1,6,2018
-9.59,117.34,13,2.2,1,6,2018
-0.91,131.15,10,1.7,1,6,2018
-23.88,-179.75,520,4.8,1,6,2018
40.07,53.55,10,4.6,1,7,2018
-9.9,118.83,12,2.6,1,7,2018
55,165.73,18,5.5,1,7,2018
-4.27,134.24,32,4.8,1,7,2018
-1.39,120.34,10,3.3,1,7,2018
24.72,94.84,30,5.6,1,7,2018
6.77,126.97,10,4.8,1,7,2018
-4.61,129.49,208,3.6,1,7,2018
4.11,126.69,14,4.1,1,7,2018
-5.71,129.31,354,4.3,1,7,2018
2.46,96.07,54,3,1,7,2018
6.8,127.36,10,4.4,1,7,2018
0.93,121.83,30,1.8,1,7,2018
4.25,126.71,11,4.4,1,7,2018
0.13,122.35,98,2.2,1,7,2018
-8.61,118.31,123,3.4,1,7,2018
-0.99,131.19,17,2.3,1,7,2018
-1.42,120.41,10,2.6,1,7,2018
4.09,126.6,10,4,1,7,2018
-7.92,117.3,30,2.7,1,7,2018
-3.51,131.37,68,3.3,1,7,2018
-3.44,131.35,52,2.8,1,7,2018
0.1,121.94,157,2.8,1,7,2018
-1.35,120.4,10,2.7,1,7,2018
1.81,122.34,36,2.8,1,7,2018
-6.73,104.86,20,3.5,1,7,2018
0.1,98.77,10,2.8,1,7,2018
1.8,96.95,41,4.1,1,7,2018
-8.24,117.56,239,3.4,1,7,2018
-3.39,131.25,28,3.6,1,8,2018
4.28,94.89,10,4.5,1,8,2018
-8.59,119.03,10,2.6,1,8,2018
-9.95,124.2,10,3.4,1,8,2018
0.47,121.64,65,2.6,1,8,2018
-6.51,104.77,10,3.7,1,8,2018
0.33,122.78,10,3,1,8,2018
-0.11,132.73,24,3.9,1,8,2018
-8.99,114.96,10,2.2,1,8,2018
0.44,121.29,65,4.4,1,8,2018
-3.29,131.2,20,4.2,1,8,2018
-8.69,118.35,113,3.1,1,8,2018
-2.96,118.62,10,2.6,1,8,2018
-8.46,108.44,21,3.7,1,8,2018
-0.8,130.99,10,2.3,1,8,2018
-9.08,121.99,10,2.7,1,8,2018
-3.4,131.15,49,3.4,1,8,2018
1.91,123.9,287,4,1,8,2018
36.45,70.89,166,4.2,1,8,2018
-9.58,117.51,24,3.7,1,8,2018
-3.66,138.37,62,4.4,1,8,2018
3.24,128.18,128,4.1,1,8,2018
6.36,-72.79,10,4.9,1,8,2018
0.05,122.23,122,2.4,1,8,2018
0.52,121.17,58,2.7,1,8,2018
0.86,122.63,23,2.8,1,8,2018
-7.91,118.75,14,2.5,1,8,2018
0.9,122.71,50,2.4,1,8,2018
2.83,126.81,50,5,1,8,2018
-4.22,151.18,20,4.9,1,8,2018
-1.28,120.42,10,3.3,1,8,2018
2.55,95.78,16,4.6,1,8,2018
1.02,121.05,10,2.4,1,8,2018
-2.31,128.11,65,3.7,1,8,2018
-6.88,129.83,201,4.6,1,8,2018
0.61,122.3,52,2.4,1,8,2018
36.55,71.08,112,4.2,1,8,2018
0.59,121.87,173,1.9,1,8,2018
1.87,121.86,10,2.3,1,8,2018
-0.3,124.84,10,3.5,1,8,2018
-9.23,114.54,139,3.4,1,8,2018
-23.69,-179.96,560,5.1,1,8,2018
-17.58,-178.59,545,5.5,1,8,2018
38.12,72.92,104,5.2,1,9,2018
1.27,121.34,10,2.3,1,9,2018
-5.46,103.46,26,3,1,9,2018
-3.87,133.77,18,4.2,1,9,2018
-2.45,120.96,10,3.3,1,9,2018
-3.56,131.42,17,4,1,9,2018
-5.79,131.04,76,4.2,1,9,2018
-10.42,112.26,10,4.1,1,9,2018
-10.89,112.2,10,4.1,1,9,2018
-4.2,129.43,149,3.6,1,9,2018
-7.81,122.2,301,3.7,1,9,2018
-3.59,119.26,12,2,1,9,2018
-0.5,125.53,12,4,1,9,2018
3.87,127.13,10,4.1,1,9,2018
-2.76,129.49,67,3.9,1,9,2018
0.22,125.92,56,3.9,1,9,2018
0.4,120.66,81,2.3,1,9,2018
-8.72,118.12,10,2.5,1,9,2018
-8.71,118.13,10,2.7,1,9,2018
3.07,126.44,31,3.6,1,9,2018
-7.81,118.1,29,3,1,9,2018
0.57,122.04,89,3.6,1,9,2018
35.22,140.86,18,5.4,1,9,2018
-10.01,119.2,13,3.9,1,10,2018
-30.27,-177.47,64,5.2,1,10,2018
1.01,123.25,10,3,1,10,2018
21.62,143.16,296,5.2,1,10,2018
-0.71,131.06,10,2.8,1,10,2018
-2.36,102.3,185,3.8,1,10,2018
17.39,-83.77,10,7.2,1,10,2018
-11.25,115.02,10,4.5,1,10,2018
-0.38,125.58,10,4,1,10,2018
-9.65,123.06,17,3.3,1,10,2018
-7.75,106.64,59,3,1,10,2018
-7.04,105.75,48,3.8,1,10,2018
-10.23,116.41,26,3.6,1,10,2018
1.36,128.63,10,4.1,1,10,2018
0.12,125.89,10,3.4,1,10,2018
-21.61,169.36,15,4.7,1,10,2018
-7.49,106.82,100,2.7,1,10,2018
39.93,73.71,276,4,1,10,2018
-0.02,122.14,110,2.4,1,10,2018
4.29,94.98,58,4,1,10,2018
2.3,126.8,49,4.9,1,10,2018
-8.28,120.21,181,3.6,1,10,2018
-10.66,112.22,10,4.3,1,10,2018
-0.38,123.18,51,2.9,1,10,2018
-0.01,126.8,29,2.9,1,10,2018
5.23,124.94,61,4.2,1,10,2018
-10.5,112.29,10,4,1,10,2018
1.78,122.38,28,2,1,10,2018
-8.91,109.11,26,4.5,1,10,2018
-7.91,117.58,297,3.8,1,10,2018
-9.59,121.89,16,3.6,1,10,2018
-8.87,116.91,12,2.6,1,10,2018
1.36,125.74,22,3.1,1,10,2018
-0.59,130.83,31,1.6,1,10,2018
-5.21,130.06,217,3.9,1,10,2018
-8.48,117.94,146,3.7,1,10,2018
-1.08,130.84,10,2.6,1,10,2018
-0.59,131.24,10,2,1,10,2018
-3.31,127.01,10,3,1,10,2018
0.91,125.47,18,3.2,1,10,2018
-8.62,118.14,10,3.3,1,10,2018
-0.93,130.57,12,1.9,1,10,2018
-0.15,130.39,53,1.9,1,10,2018
-3.36,127,10,3.2,1,10,2018
-7.9,117.47,11,4.4,1,10,2018
-21.48,141.46,10,3.5,1,10,2018
36.68,70.52,27,3.8,1,10,2018
-0.76,131.46,10,1.3,1,10,2018
21.46,99.76,10,2.7,1,10,2018
-1.61,36.81,10,3.4,1,10,2018
0.58,122.22,80,1.2,1,10,2018
-3.35,135.4,72,3.8,1,10,2018
1.18,98.91,87,4.2,1,10,2018
1.3,121.38,10,2.1,1,10,2018
-3.33,99.48,43,4.3,1,11,2018
23.89,126.57,10,5,1,11,2018
-9.72,121.58,104,4.7,1,11,2018
-4.98,127.05,33,4.4,1,11,2018
30.83,57.38,83,4.9,1,11,2018
-4.23,129.62,10,3.8,1,11,2018
19.72,145.62,61,5.1,1,11,2018
1.22,121.74,16,2,1,11,2018
33.83,45.9,10,5.5,1,11,2018
33.76,46.01,10,5.4,1,11,2018
33.44,46.22,10,5.3,1,11,2018
33.68,46,10,5.4,1,11,2018
-0.47,131.84,10,3.7,1,11,2018
-2.42,121.3,10,3.2,1,11,2018
-7.52,128.66,174,4.7,1,11,2018
59.3,-30.86,10,4.9,1,11,2018
-4.43,129.78,174,4.2,1,11,2018
-7.25,106.8,84,3.8,1,11,2018
-8.85,118.94,101,3.5,1,11,2018
3.92,126.6,29,4.3,1,11,2018
1.18,121.76,10,3.3,1,11,2018
30.93,57.29,45,4.7,1,11,2018
-8.64,118.33,120,4.1,1,11,2018
0.93,121.16,32,2.2,1,11,2018
-9.1,117.68,36,3.7,1,11,2018
-23.96,-179.96,539,5.5,1,11,2018
-3.28,131.03,26,3.6,1,11,2018
18.36,96.11,12,6,1,11,2018
0.5,122.33,71,4.1,1,11,2018
18.32,96.12,19,5,1,11,2018
-0.26,122.78,10,3.2,1,11,2018
1.47,122.2,10,3.7,1,11,2018
3.23,98.3,110,4,1,11,2018
19.58,96.99,10,4.9,1,11,2018
1.7,126.13,10,4,1,11,2018
0.6,122.32,58,3.4,1,11,2018
-0.98,131.06,11,2.9,1,11,2018
0.01,126.98,103,3.6,1,11,2018
-0.04,122.98,146,2.3,1,11,2018
1.84,126.46,10,4.3,1,12,2018
1.76,98.27,15,3.4,1,12,2018
38.52,70.25,62,5,1,12,2018
18.29,96.1,10,5.3,1,12,2018
-9.38,114.14,10,3.5,1,12,2018
-0.24,99.45,10,3.3,1,12,2018
-5.51,129.31,274,4.5,1,12,2018
-33.44,116.49,10,3.2,1,12,2018
5.89,126.89,102,4.5,1,12,2018
1.05,124.08,10,3,1,12,2018
-0.11,123.11,98,2.9,1,12,2018
0.5,98.1,21,4.2,1,12,2018
-3.34,131.22,32,4.3,1,12,2018
-7.59,68,10,4.9,1,12,2018
-16.77,-174.25,134,5.2,1,12,2018
-8.48,123.82,10,2.9,1,12,2018
-3.49,134.4,49,3.9,1,12,2018
0.97,121.99,29,2.6,1,12,2018
-5.46,145.55,63,4.8,1,12,2018
-5.45,145.48,50,4.9,1,12,2018
18.38,96,10,4.9,1,12,2018
-3.59,127.82,12,3.1,1,12,2018
-0.11,122.84,140,3.3,1,12,2018
2.69,128.47,236,4.1,1,12,2018
-10.13,122.88,65,4.7,1,12,2018
-6.61,129.46,25,4.7,1,13,2018
-8.62,116.28,57,3.2,1,13,2018
51.77,178.09,68,5.3,1,13,2018
0.78,121.26,10,3.3,1,13,2018
2.55,98.98,151,3.7,1,13,2018
-0.61,131.45,13,2.8,1,13,2018
-0.48,124.11,10,3.2,1,13,2018
-9.91,121.74,53,3.4,1,13,2018
-0.48,125.15,10,3.3,1,13,2018
-1.81,129.94,10,3.3,1,13,2018
-2.56,126.86,10,4.4,1,13,2018
0.07,123.41,13,2.7,1,13,2018
-7.84,128.67,10,4.5,1,13,2018
-0.44,125.29,10,3.7,1,13,2018
-3.66,101.67,10,3.6,1,13,2018
-5.06,102.96,69,4.9,1,13,2018
1.86,98.57,10,3.3,1,13,2018
-10.98,163,15,5.4,1,13,2018
-7.73,123.97,227,2.8,1,13,2018
-1.29,120.48,10,3,1,13,2018
-8.32,109.03,29,3.4,1,13,2018
-9.09,111.88,60,3.5,1,13,2018
5.33,94.38,93,4.5,1,13,2018
-11.18,163.16,12,4.3,1,13,2018
-0.28,122.95,20,3.1,1,13,2018
-7.85,107.3,27,3.7,1,13,2018
3.6,126.81,14,3.9,1,13,2018
-4.84,151.8,108,4.9,1,13,2018
0.09,132.35,10,3.1,1,13,2018
-8.35,119.58,10,3.2,1,13,2018
-0.32,126.91,23,2.7,1,13,2018
-0.67,127.92,58,2.9,1,13,2018
0.36,122.03,24,1.9,1,14,2018
-0.43,119.28,44,2.8,1,14,2018
-25.91,178.3,614,4.7,1,14,2018
-9.68,115.97,18,3.2,1,14,2018
-8.6,124.83,10,2.6,1,14,2018
36.72,71.21,192,4.4,1,14,2018
-4.17,123.36,60,4,1,14,2018
-6.21,130.61,172,3.7,1,14,2018
-0.13,123.02,96,2.1,1,14,2018
0.46,122.46,11,2.2,1,14,2018
-9.43,117.74,26,3.1,1,14,2018
-9.38,117.78,25,2.4,1,14,2018
-3.72,101.52,45,4.4,1,14,2018
-0.08,123.02,139,2.3,1,14,2018
-0.31,122.84,55,2.4,1,14,2018
1.48,126.59,10,3.5,1,14,2018
-15.61,-74.6,45,7.2,1,14,2018
36.48,70.81,204,5.8,1,14,2018
-10.47,118.62,103,4.3,1,14,2018
-0.6,123.98,13,3.6,1,14,2018
5.23,127.88,149,4.3,1,14,2018
-7.18,129.71,162,4.4,1,14,2018
-0.05,123.36,116,2.3,1,14,2018
-8.17,108.1,26,3,1,14,2018
13.22,120.36,52,4.9,1,14,2018
12.01,92.35,49,5.3,1,14,2018
13.47,120.49,47,5,1,14,2018
-8.82,123.96,94,3.3,1,14,2018
18.24,96.96,133,4.8,1,14,2018
-6.44,103.24,64,4.3,1,14,2018
25.07,123.61,30,4.7,1,14,2018
-0.56,122.95,49,2.3,1,14,2018
0.65,122.21,84,1.8,1,14,2018
1.6,126,82,4.7,1,14,2018
-4.78,144.85,63,5.9,1,14,2018
-8.48,111.51,11,3.2,1,14,2018
1.34,121.57,10,3.1,1,14,2018
2.52,128.07,127,4.4,1,15,2018
-8.88,117.02,15,2.4,1,15,2018
-0.22,133.14,10,3.3,1,15,2018
-15.22,167.43,127,5.2,1,15,2018
0.51,123.64,242,5.1,1,15,2018
-16.12,-179.24,155,4.7,1,15,2018
-4.81,102.61,36,4.4,1,15,2018
-3.07,141.9,11,4.5,1,15,2018
0.36,121.16,10,2.7,1,15,2018
-3,127.98,19,4,1,15,2018
0.22,37.72,64,3.1,1,15,2018
-4.89,102.79,33,3.9,1,15,2018
-9.36,114.82,10,3.2,1,15,2018
-4.85,131.31,10,3.9,1,15,2018
-0.32,122.95,12,3.1,1,15,2018
-8.83,122,10,2.5,1,15,2018
39.49,71.59,450,3.8,1,15,2018
-3.01,128.04,10,2.8,1,15,2018
0.23,97.52,14,2.5,1,15,2018
-9.6,107.44,27,4.8,1,15,2018
-8.94,124.1,108,3.8,1,15,2018
1.41,99.44,10,3.1,1,15,2018
-8.78,123.18,141,3.6,1,15,2018
-2.87,135.65,16,4,1,15,2018
-5.72,110.38,529,4.6,1,15,2018
-11.01,116.17,10,3.5,1,15,2018
0.53,99.32,265,3.2,1,15,2018
0.17,125.88,10,3.3,1,15,2018
-9.28,123.64,50,2.5,1,15,2018
1.67,120.97,10,2.3,1,15,2018
-0.04,123.25,144,3.4,1,15,2018
-3.26,104.14,338,4.5,1,15,2018
0.25,97.36,37,2.3,1,15,2018
0.22,125.94,35,3,1,15,2018
-0.35,123.15,10,2.4,1,15,2018
5.51,126.45,30,4.8,1,15,2018
0.68,121.59,72,2.5,1,15,2018
-0.89,130.89,10,2.4,1,15,2018
-1.25,98.88,27,2.9,1,15,2018
36.69,70.95,42,4.5,1,15,2018
-7.41,107.72,10,2.7,1,15,2018
32.98,72.19,20,4.2,1,15,2018
-6,106.3,14,2.9,1,15,2018
0.28,121.51,127,2.2,1,15,2018
-9.33,124.29,19,2.6,1,15,2018
-7.86,105.93,10,3.4,1,15,2018
-0.27,121.98,13,2.1,1,15,2018
-2.75,127.83,29,2.6,1,16,2018
-3.47,126.7,38,4.2,1,16,2018
-4.7,144.01,104,5.4,1,16,2018
-9.41,107.32,10,3.6,1,16,2018
-1.29,120.66,10,2.9,1,16,2018
-9.21,119.06,73,3.5,1,16,2018
0.25,129.57,10,3.8,1,16,2018
2.38,98.96,141,3.7,1,16,2018
-9.73,122.54,94,3.8,1,16,2018
-9.75,124.44,43,3.7,1,16,2018
-7.66,106.72,27,3.4,1,16,2018
-19.41,-179.29,657,5.9,1,16,2018
0.06,125.85,10,3.6,1,16,2018
4.43,96.53,10,3.8,1,16,2018
-9.65,122.99,91,3.9,1,16,2018
-8.98,117.86,16,3.2,1,16,2018
35.04,86.92,13,4.9,1,17,2018
-9.3,117.48,47,3.4,1,17,2018
-8.92,124.02,20,2.6,1,17,2018
-8.77,120.45,130,3.8,1,17,2018
-8.27,115.46,10,2.5,1,17,2018
-2.18,119.03,11,4.7,1,17,2018
-3.17,127.21,52,4.1,1,17,2018
-0.45,119.82,10,4.2,1,17,2018
25.05,121.77,135,4.9,1,17,2018
-8.72,119.2,137,4,1,17,2018
1.2,121.41,10,3.6,1,17,2018
-10.26,124.72,21,3.1,1,17,2018
5,94.3,47,4.9,1,17,2018
-17.66,167.69,40,5.1,1,17,2018
-7.19,129.54,177,4.9,1,17,2018
-9.06,124.37,10,2.7,1,17,2018
1.96,98.92,59,3.1,1,17,2018
-5.66,105.24,10,3.5,1,17,2018
6.2,124.93,10,4.5,1,17,2018
-3.17,129.53,10,3.5,1,17,2018
-3.86,127.67,10,2.6,1,17,2018
-4.41,138.42,162,4.5,1,17,2018
-0.82,120.33,10,3.9,1,17,2018
-0.96,122.82,129,2.6,1,17,2018
-29.99,-177.34,56,6,1,17,2018
0.58,98.19,17,3.8,1,17,2018
-7.01,127.07,400,4.8,1,18,2018
2.16,121,13,4.3,1,18,2018
27.44,142.12,72,5.2,1,18,2018
-8.66,118.36,101,2.6,1,18,2018
-8.18,119.98,174,3.8,1,18,2018
-15.87,-173.33,20,5,1,18,2018
-0.12,122.95,77,3.4,1,18,2018
-6.32,130.28,163,4.5,1,18,2018
-0.23,122.47,11,2.5,1,18,2018
-9.81,119.46,32,3.6,1,18,2018
52.39,153.04,446,5,1,18,2018
4,126.73,59,4.5,1,18,2018
-6.35,101.93,10,4.3,1,18,2018
-3.65,101.3,10,3.6,1,18,2018
-7.94,117.59,22,3.2,1,18,2018
-3.88,131.75,101,3.9,1,18,2018
0.76,126.49,43,4.3,1,18,2018
-5.29,120.9,23,3,1,18,2018
1.68,123.02,26,2.6,1,18,2018
-0.08,97.9,37,2.8,1,18,2018
0.43,124.43,10,2.5,1,18,2018
-6.41,132.72,62,5.7,1,18,2018
-9.32,110.48,10,3.4,1,18,2018
-7.29,106.6,170,3.1,1,18,2018
-2.26,131.69,10,2.9,1,18,2018
-8.51,108.82,53,3.3,1,18,2018
0.29,122.12,27,1.8,1,18,2018
-0.1,121.59,18,2.5,1,19,2018
1.59,126.32,10,4.6,1,19,2018
0.15,124.04,105,3.4,1,19,2018
0.88,122.54,15,2.4,1,19,2018
-0.57,131.27,10,2.3,1,19,2018
0.86,121.81,160,1.9,1,19,2018
-6.01,155.06,157,5.1,1,19,2018
8.06,127.68,10,5,1,19,2018
0.11,121.8,133,2.2,1,19,2018
16.8,52.83,10,4.6,1,19,2018
-7.71,106.84,19,2.6,1,19,2018
-11.08,118.52,10,3.6,1,19,2018
-0.8,124.07,10,3,1,19,2018
-2.46,131.87,140,3,1,19,2018
-0.53,119.71,10,2.8,1,19,2018
-2.62,129.4,10,3.1,1,19,2018
0.16,123.81,127,3.5,1,19,2018
-7.58,106.74,27,2.8,1,19,2018
-1.33,99.19,83,3,1,19,2018
1.99,121.55,10,2.5,1,19,2018
-59.51,148.8,40,4.7,1,19,2018
-8.09,123.98,173,3,1,19,2018
1.35,97.06,28,4.1,1,19,2018
1.97,126.79,93,3.7,1,19,2018
1.78,126.41,77,3.3,1,19,2018
-1.32,120.46,10,3,1,19,2018
33.93,45.99,10,5,1,19,2018
26.26,89.86,10,4.7,1,20,2018
-0.1,123.25,144,3.2,1,20,2018
36.67,70.96,100,4.3,1,20,2018
-7.82,108.04,51,2.1,1,20,2018
0.9,126.55,10,3.9,1,20,2018
-0.11,121.98,10,2.2,1,20,2018
-0.05,122.11,10,2,1,20,2018
-0.33,122.99,10,2.5,1,20,2018
44.6,149.24,38,5.2,1,20,2018
-10.52,116.36,10,3.2,1,20,2018
1.09,126.9,104,3.7,1,20,2018
1.13,122.71,13,2.2,1,20,2018
-7.27,129.45,209,4.2,1,20,2018
-9.57,124.84,10,2.5,1,20,2018
-22.07,-179.79,608,5.2,1,20,2018
-11.16,118.2,90,3.6,1,20,2018
-3.55,129.9,10,3.5,1,20,2018
-8.58,121.94,14,2.8,1,20,2018
2.29,128.42,10,4.2,1,20,2018
-6.59,128.5,294,4.7,1,20,2018
-4.51,128.17,14,3.9,1,20,2018
0.29,121.33,38,2.3,1,20,2018
43.6,87.31,10,5,1,20,2018
-7.32,129.48,186,4.3,1,20,2018
-4.3,141.93,100,4.6,1,20,2018
-8.71,118.8,91,3.2,1,20,2018
0.45,121.59,110,2.2,1,20,2018
-8.16,116.74,28,2.7,1,20,2018
0.49,122.37,10,2,1,20,2018
52.02,177.68,198,4.8,1,20,2018
17.28,120.11,71,4.9,1,20,2018
1.15,98.93,76,3.2,1,20,2018
-7.84,128.08,134,4.9,1,20,2018
-7.38,107.19,98,3.7,1,20,2018
-11.3,116.31,10,3.9,1,20,2018
3.87,125.88,136,3.9,1,20,2018
-18.82,-69.37,80,5.8,1,21,2018
-0.08,129.83,10,2.8,1,21,2018
