LINTANG,BUJUR,KEDALAMAN,Mag,MONTH,DAY,YEAR
-5.37,114.73,650,4.9,1,3,2009
-15.64,112.67,10,5.9,1,3,2009
-0.41,132.97,10,5.7,1,3,2009
-0.52,132.64,10,5.1,1,3,2009
24.55,121.12,10,5.1,1,3,2009
0.19,132.86,10,5.5,1,3,2009
-1.53,131.32,10,4.6,1,3,2009
-0.7,132.01,10,5.1,1,3,2009
-0.83,133.38,60,7.5,1,3,2009
-0.75,132.01,13,5.3,1,3,2009
-0.8,133.05,10,5.6,1,3,2009
-0.36,133.58,10,5.5,1,3,2009
-5.2,141.98,358,5.6,1,3,2009
-0.2,133.01,23,5.2,1,3,2009
-0.69,133.12,10,5.3,1,3,2009
-0.45,133.55,85,5.2,1,3,2009
-2.82,134.07,650,5.1,1,3,2009
-1.17,131.17,316,3.6,1,3,2009
-0.91,133.25,45,5.6,1,4,2009
-0.27,133.13,10,5.5,1,4,2009
-0.29,132.74,36,5.1,1,4,2009
-9.42,111.25,176,3.8,1,4,2009
-1.44,133.82,155,4.6,1,4,2009
-0.66,132.25,27,4.8,1,4,2009
-0.72,133.59,10,5.3,1,4,2009
-1.4,131.81,30,4.3,1,4,2009
-6.66,105.95,121,3.3,1,4,2009
-0.74,132.69,83,5.1,1,4,2009
-0.75,133.48,54,5.0,1,4,2009
-0.55,133.12,12,5.0,1,4,2009
-0.22,133.81,13,4.8,1,4,2009
-0.87,132.1,15,4.3,1,4,2009
-0.17,133.03,14,4.5,1,4,2009
-0.68,133.1,13,4.6,1,4,2009
-0.9,133.68,10,5.2,1,4,2009
-0.28,132.82,12,4.6,1,4,2009
-0.98,133.59,14,5.4,1,4,2009
-0.42,136.74,15,5.1,1,4,2009
4.46,126.93,23,5.2,1,4,2009
-0.96,133.6,15,5.2,1,4,2009
-0.51,132.52,15,5.0,1,4,2009
-0.27,132.97,68,4.4,1,4,2009
-0.48,133.61,60,5.3,1,4,2009
-0.31,132.7,26,4.9,1,4,2009
-0.11,133.23,23,4.6,1,4,2009
-0.71,133.52,20,4.5,1,4,2009
-0.87,133.32,17,5.0,1,4,2009
-0.41,132.32,15,4.8,1,4,2009
-0.65,132.98,10,4.2,1,4,2009
-0.63,132.49,14,4.9,1,4,2009
-1.6,132.06,15,4.3,1,4,2009
-0.54,132.85,15,4.2,1,4,2009
2.39,133.08,15,5.0,1,4,2009
-1.65,129.85,15,3.9,1,4,2009
-1.55,129.96,10,3.4,1,4,2009
-0.05,132.96,15,4.6,1,4,2009
-8.17,110.37,10,3.6,1,4,2009
-1.44,130.46,15,4.2,1,4,2009
-0.46,133.55,112,4.4,1,4,2009
-0.42,133.23,58,4.8,1,4,2009
-0.16,133.03,15,4.6,1,4,2009
-0.76,133.3,42,5.4,1,4,2009
0.94,130.81,470,4.9,1,4,2009
-1.21,133.9,15,5.0,1,4,2009
-0.1,133.3,15,4.7,1,4,2009
-0.59,133.65,23,4.7,1,4,2009
-0.53,132.78,15,4.0,1,4,2009
-0.42,132.67,15,4.3,1,4,2009
-0.64,133.93,20,5.1,1,4,2009
-2.51,139.52,76,4.3,1,4,2009
-0.59,132.54,10,4.9,1,4,2009
-0.5,133.41,10,5.3,1,4,2009
1.16,121.69,10,5.2,1,4,2009
-0.59,132.56,10,5.2,1,4,2009
-0.67,132.89,43,5.8,1,4,2009
-0.94,133.27,57,5.5,1,4,2009
-0.37,132.83,55,4.7,1,4,2009
-0.36,132.83,58,5.1,1,4,2009
-0.91,131.58,55,4.0,1,4,2009
-0.09,132.92,32,4.8,1,4,2009
-0.96,133.42,28,5.2,1,4,2009
-0.62,134.03,21,4.8,1,4,2009
-0.29,132.93,30,4.9,1,4,2009
-0.5,132.44,10,4.3,1,4,2009
-0.38,132.76,70,4.7,1,4,2009
-0.31,132.88,39,5.0,1,4,2009
-0.79,133.64,12,4.8,1,4,2009
-0.39,132.55,10,4.8,1,4,2009
-0.92,133.96,30,5.2,1,4,2009
-0.73,133.59,30,4.7,1,4,2009
-0.39,132.64,30,4.5,1,4,2009
-0.66,133.39,38,4.8,1,4,2009
-0.56,132.93,10,5.1,1,4,2009
-0.14,132.91,30,5.0,1,4,2009
-0.46,132.63,30,5.0,1,4,2009
-0.33,133.06,10,5.4,1,4,2009
-0.17,132.59,30,5.5,1,4,2009
2.12,128.45,30,4.9,1,4,2009
-0.65,133.28,41,4.7,1,4,2009
-0.71,133.33,30,5.2,1,4,2009
-1.17,131.82,19,4.5,1,4,2009
-0.31,132.48,177,4.6,1,4,2009
-0.24,132.82,30,4.9,1,4,2009
-0.68,133.74,30,4.5,1,4,2009
-0.17,132.74,30,4.7,1,4,2009
0.01,133.14,30,4.4,1,4,2009
0.01,133.28,30,4.6,1,4,2009
0.42,134.89,15,4.8,1,4,2009
-0.8,133.25,30,5.1,1,4,2009
-0.08,132.41,30,4.8,1,4,2009
-0.17,133.05,11,5.1,1,4,2009
-0.9,132.93,30,4.5,1,4,2009
-0.03,132.9,30,4.5,1,4,2009
-0.43,132.64,30,4.8,1,4,2009
-0.81,133.3,30,5.1,1,4,2009
0.26,100.32,164,3.2,1,4,2009
1.26,121.53,10,4.3,1,4,2009
-9.57,118.94,10,4.0,1,4,2009
2.56,124.16,345,4.7,1,4,2009
-0.23,133.61,56,4.5,1,4,2009
-0.18,132.72,10,4.3,1,4,2009
-0.39,134.16,30,4.6,1,4,2009
-0.88,134.23,30,4.7,1,4,2009
1.15,133.72,10,4.7,1,4,2009
-2.67,131.58,10,3.3,1,4,2009
6.53,94.35,69,5.2,1,4,2009
-3.62,118.97,26,2.6,1,4,2009
-0.67,133.62,30,4.9,1,4,2009
20.16,147.58,10,5.2,1,4,2009
-0.21,133.04,9,4.6,1,4,2009
-2.17,99.42,20,4.4,1,4,2009
36.45,70.88,179,5.6,1,4,2009
8.14,95.8,650,5.0,1,4,2009
-4.07,118.58,564,4.3,1,4,2009
-0.69,133.44,47,4.1,1,4,2009
-0.51,132.86,10,5.1,1,4,2009
-0.01,132.09,30,4.8,1,5,2009
-1.19,130.91,99,4.0,1,5,2009
-0.39,132.43,10,4.8,1,5,2009
0.04,133.42,30,4.9,1,5,2009
-1.44,133.95,10,4.2,1,5,2009
-2.47,133.51,30,3.8,1,5,2009
-0.59,133.04,30,3.7,1,5,2009
-0.35,133.45,58,4.9,1,5,2009
-8.36,107.98,11,3.7,1,5,2009
-0.66,132.78,10,4.7,1,5,2009
-0.77,133.25,55,4.9,1,5,2009
-1.63,131.92,10,4.3,1,5,2009
-0.58,132.79,10,4.6,1,5,2009
-0.43,133.15,48,4.9,1,5,2009
-0.89,131.3,46,3.3,1,5,2009
-0.87,133.09,7,3.8,1,5,2009
-0.14,133,10,4.4,1,5,2009
-1.35,131.17,120,3.7,1,5,2009
-1.95,130.52,10,3.0,1,5,2009
-1.84,130.97,10,3.7,1,5,2009
-0.81,133.13,10,4.6,1,5,2009
-0.41,132.86,10,4.2,1,5,2009
-0.74,133.13,10,4.8,1,5,2009
3.86,138.71,51,5.2,1,5,2009
-0.68,133.6,60,4.7,1,5,2009
-0.48,132.63,10,4.2,1,5,2009
-0.54,132.85,10,4.9,1,5,2009
-1.23,135.39,10,5.1,1,5,2009
-0.4,132.35,10,4.7,1,5,2009
-7.92,111.19,72,2.4,1,5,2009
-0.52,132.89,21,4.4,1,5,2009
-0.34,132.83,10,5.2,1,5,2009
-0.53,132.83,10,5.0,1,5,2009
-6.27,105.99,150,3.0,1,5,2009
-0.76,133.35,18,4.5,1,5,2009
-1.33,131.65,63,4.3,1,5,2009
-0.75,133.19,22,5.1,1,5,2009
-10.52,111.12,148,6.1,1,5,2009
-0.51,132.85,30,4.4,1,5,2009
-0.77,133.28,10,4.1,1,5,2009
-0.68,133.57,41,4.2,1,5,2009
-1.81,130.09,24,3.2,1,5,2009
-0.43,131.88,10,4.7,1,5,2009
-0.63,133.05,25,4.7,1,5,2009
4.94,94.71,8,4.6,1,5,2009
-0.1,126.2,4,4.0,1,5,2009
-0.95,133.47,28,5.1,1,5,2009
-0.64,133.36,62,4.4,1,5,2009
-1.53,141.08,23,3.7,1,5,2009
-0.86,133.26,62,4.3,1,5,2009
-3.66,100.48,21,5.1,1,5,2009
-0.22,132.06,61,4.2,1,5,2009
2.89,126.41,55,4.6,1,5,2009
-0.15,132.53,25,4.4,1,5,2009
-0.81,133.31,75,4.7,1,5,2009
-0.6,132.12,5,5.3,1,5,2009
-0.78,133.27,56,5.3,1,5,2009
-0.61,131.84,11,4.6,1,5,2009
-0.58,133.36,96,4.9,1,5,2009
-0.93,133.15,13,5.2,1,5,2009
-0.96,133.22,30,5.2,1,5,2009
-0.57,133.13,30,5.0,1,5,2009
-0.57,133.15,10,4.8,1,5,2009
-27.61,-177.33,217,4.9,1,5,2009
-1.89,131.1,10,3.6,1,5,2009
37.64,142.81,10,5.1,1,5,2009
-0.4,131.96,10,5.0,1,6,2009
-0.56,133.17,23,4.4,1,6,2009
-1.16,132.01,21,4.5,1,6,2009
-0.28,132.29,19,4.2,1,6,2009
-1.12,133.51,29,5.1,1,6,2009
-3.54,128.79,11,3.0,1,6,2009
-0.75,133.52,20,4.2,1,6,2009
1.74,122.13,17,4.2,1,6,2009
-3.46,127.34,5,3.1,1,6,2009
-1.97,129.77,23,3.3,1,6,2009
-0.73,133.37,25,4.4,1,6,2009
-0.73,133.24,23,3.6,1,6,2009
-0.79,133.58,33,4.6,1,6,2009
-0.72,133.45,45,4.0,1,6,2009
-1.44,129.51,7,3.4,1,6,2009
-1.99,130.23,13,3.5,1,6,2009
-11.2,112.66,33,4.3,1,6,2009
-0.21,132.97,12,4.7,1,6,2009
-10.96,112.76,10,4.3,1,6,2009
0.83,126.24,40,3.3,1,6,2009
-0.74,133.35,10,3.8,1,6,2009
-7.34,122.29,562,4.0,1,6,2009
-0.25,132.99,59,4.7,1,6,2009
-0.06,131.9,10,3.9,1,6,2009
0.7,133.86,112,4.2,1,6,2009
-0.55,132.74,69,4.7,1,6,2009
0.59,121.98,102,3.3,1,6,2009
-7.88,107.32,31,4.2,1,6,2009
2.57,131.56,10,4.7,1,6,2009
-0.79,132.57,10,3.2,1,6,2009
-6.65,104.04,10,4.0,1,6,2009
-8.12,107.93,10,4.7,1,6,2009
-8.12,107.98,33,4.7,1,6,2009
-0.27,132.8,10,4.3,1,6,2009
-2.22,139.13,22,3.7,1,6,2009
-0.56,132.77,10,5.0,1,6,2009
1.85,116.93,328,5.3,1,6,2009
-8.46,112.02,77,3.0,1,6,2009
0.05,125.3,10,3.0,1,6,2009
0.25,99.92,10,3.6,1,6,2009
-0.44,132.53,10,4.0,1,6,2009
-8.34,132.09,10,5.3,1,6,2009
-1.35,131.92,10,4.5,1,6,2009
-6.83,129.74,168,5.0,1,6,2009
-0.74,132.99,10,4.5,1,6,2009
-0.61,132.95,19,5.2,1,6,2009
-0.81,133.27,49,5.0,1,6,2009
0.44,133.57,30,4.8,1,6,2009
-4.92,102.88,34,3.6,1,6,2009
-0.54,132.15,10,4.4,1,6,2009
-9.55,112.67,10,3.5,1,6,2009
-2.3,131.01,25,3.4,1,6,2009
-0.82,133.46,51,6.1,1,6,2009
-1.35,129.96,20,3.9,1,7,2009
-3.35,128.03,63,2.9,1,7,2009
2.51,95.9,10,4.0,1,7,2009
2.48,95.91,24,4.4,1,7,2009
-0.72,133.24,55,4.7,1,7,2009
-0.01,131.91,136,4.0,1,7,2009
1.61,127.16,98,5.0,1,7,2009
-2,129.81,10,3.5,1,7,2009
-0.67,133.43,56,4.5,1,7,2009
-0.78,133.47,11,4.0,1,7,2009
-9.56,123.73,53,5.2,1,7,2009
-0.49,132.43,56,4.8,1,7,2009
2.23,127.25,44,4.5,1,7,2009
-1.56,129.97,14,3.5,1,7,2009
-32.27,-179.29,10,5.4,1,7,2009
-4.05,135.78,14,4.2,1,7,2009
-0.59,133.18,26,3.9,1,7,2009
0.5,133.06,30,3.7,1,7,2009
-0.33,132.84,45,3.4,1,7,2009
-5.86,130.75,313,3.6,1,7,2009
-0.79,133.66,30,4.5,1,7,2009
0.59,121.02,10,3.7,1,7,2009
-1.73,131.16,10,3.7,1,7,2009
-0.35,133.03,9,5.0,1,7,2009
-20.54,-179.22,647,5.4,1,7,2009
-6.08,130.7,138,4.1,1,7,2009
-14.53,143.6,10,5.1,1,7,2009
3.71,125.12,566,5.0,1,7,2009
-7.72,132.95,650,4.7,1,7,2009
-0.52,132.82,30,4.8,1,7,2009
-0.21,132.6,62,3.9,1,7,2009
-0.62,131.84,318,3.8,1,7,2009
-1.35,130.82,19,3.8,1,7,2009
0.47,126.59,23,3.7,1,7,2009
-0.74,132.72,10,3.6,1,7,2009
-0.41,132.46,10,4.4,1,7,2009
-1.11,131.47,249,3.7,1,7,2009
-0.8,131.32,79,3.7,1,7,2009
-0.88,131.32,86,3.6,1,7,2009
-0.94,131.22,175,3.5,1,7,2009
-8.17,115.24,18,2.9,1,7,2009
-0.54,132.28,203,3.7,1,7,2009
0.3,132.23,452,4.0,1,7,2009
-0.9,131.19,206,3.5,1,7,2009
-4.27,129.36,10,3.8,1,7,2009
-1.07,131.2,96,3.5,1,7,2009
-7.24,105.18,10,4.3,1,7,2009
-0.63,131.43,147,3.7,1,7,2009
-1.28,132,44,4.7,1,7,2009
-0.37,131.64,25,3.9,1,7,2009
-0.76,133.08,42,5.3,1,7,2009
-0.26,132.95,23,4.1,1,8,2009
-6.66,118.78,30,3.7,1,8,2009
-3.84,128.61,14,3.1,1,8,2009
-0.12,123.58,57,4.3,1,8,2009
2.03,96.76,30,4.8,1,8,2009
-1.01,132.71,31,4.3,1,8,2009
-3.05,127.95,10,2.9,1,8,2009
-9.66,119,28,3.9,1,8,2009
7.5,92.3,10,4.5,1,8,2009
-0.68,132.99,10,5.5,1,8,2009
-0.69,133.61,40,3.9,1,8,2009
-2.95,119.57,7,3.0,1,8,2009
-0.23,132.94,24,4.7,1,8,2009
-0.79,133.3,38,5.0,1,8,2009
3.26,99.5,276,3.4,1,8,2009
2.27,133.54,117,4.8,1,8,2009
-0.56,133.12,23,4.5,1,8,2009
-1.57,132.07,59,4.2,1,8,2009
-0.23,131.66,12,4.1,1,8,2009
2.49,97.36,7,3.2,1,8,2009
-4.79,153.35,70,5.2,1,8,2009
-8.98,114.65,76,3.2,1,8,2009
2.73,99.1,165,3.1,1,8,2009
-0.77,133.62,16,4.6,1,9,2009
-0.53,132.42,20,4.6,1,9,2009
4.95,128.06,265,4.5,1,9,2009
-0.79,131.96,5,4.9,1,9,2009
-0.85,131.95,10,4.1,1,9,2009
10.47,57,10,5.2,1,9,2009
-1.17,130.45,17,3.7,1,9,2009
-1,129.49,20,3.7,1,9,2009
-10.11,110.31,10,4.0,1,9,2009
-0.78,133.14,26,5.1,1,9,2009
-2.67,139.64,43,4.4,1,9,2009
-0.44,132.69,24,5.0,1,9,2009
-2.07,99.51,55,5.2,1,9,2009
-0.51,133.31,55,4.5,1,9,2009
15.86,119.43,95,4.9,1,9,2009
-3.18,126.7,75,3.6,1,9,2009
-1.64,119.65,8,3.8,1,9,2009
-4.52,152.61,265,5.3,1,9,2009
-3.11,130.3,57,3.9,1,9,2009
-11.94,118.34,10,4.9,1,9,2009
-5,120.91,10,5.6,1,9,2009
-6.33,130.35,142,5.0,1,9,2009
-0.64,133.78,17,5.3,1,9,2009
-0.46,132.48,29,4.6,1,9,2009
-1.04,127,11,4.9,1,9,2009
-1.05,126.9,10,4.3,1,9,2009
-0.37,132.34,19,4.9,1,10,2009
0.56,126.17,20,4.6,1,10,2009
3.81,95.92,25,3.8,1,10,2009
-34.99,178.37,327,4.5,1,10,2009
-0.14,132.83,85,3.9,1,10,2009
-1.36,130.2,10,3.5,1,10,2009
-0.57,133.5,10,4.3,1,10,2009
-1.07,133.97,24,4.6,1,10,2009
-9,113.99,30,3.1,1,10,2009
-0.07,132.79,19,4.8,1,10,2009
-1.67,139.13,17,4.4,1,10,2009
-0.54,132.77,17,5.1,1,10,2009
-0.62,133.26,66,3.9,1,11,2009
-0.56,132.54,78,4.0,1,11,2009
-0.49,131.82,91,3.9,1,11,2009
-0.56,132.72,10,3.9,1,11,2009
-0.58,132.77,7,4.4,1,11,2009
-8.01,121.39,37,3.7,1,11,2009
-4.17,127.62,47,2.9,1,11,2009
-1.75,130.06,10,2.9,1,11,2009
-0.03,123.47,30,3.7,1,11,2009
-0.55,132.6,10,4.0,1,11,2009
0.67,125.99,10,3.5,1,11,2009
-0.51,132.64,66,4.5,1,11,2009
-6.33,147.8,68,5.3,1,11,2009
-0.92,133.57,10,5.4,1,11,2009
-1.39,101.59,10,3.9,1,11,2009
-0.72,133.07,10,3.7,1,11,2009
6.39,126.89,105,5.2,1,11,2009
-0.7,132.7,23,5.1,1,11,2009
6.42,126.68,107,4.8,1,11,2009
-1.81,99.48,10,4.9,1,11,2009
-0.52,132.78,22,4.8,1,11,2009
-6.22,105.94,166,4.1,1,11,2009
-0.68,133.67,20,3.9,1,11,2009
1.43,99.03,61,3.5,1,12,2009
-2.44,130.15,10,3.3,1,12,2009
3.39,96.06,12,4.5,1,12,2009
-0.63,132.8,10,3.6,1,12,2009
-5.39,103.22,10,2.9,1,12,2009
1.48,97.84,115,4.1,1,12,2009
1.75,121.22,19,4.4,1,12,2009
-2.35,130.17,10,3.6,1,12,2009
-1.84,130.57,10,3.2,1,12,2009
0.28,122.14,149,4.6,1,12,2009
-0.19,126.21,86,3.3,1,12,2009
-1.68,139.1,19,3.7,1,12,2009
5.92,95.49,10,3.5,1,12,2009
-1.17,123.21,10,3.4,1,12,2009
-0.04,132.75,10,4.4,1,12,2009
-0.46,133.24,72,5.1,1,12,2009
-8.35,108.49,24,4.1,1,12,2009
-0.02,124.86,15,4.0,1,12,2009
-5.61,129.13,277,4.5,1,12,2009
2.83,95.5,10,5.0,1,12,2009
2.61,125.59,107,4.2,1,13,2009
-13.66,66.1,10,5.6,1,13,2009
-9.79,74.21,10,5.4,1,13,2009
-5.56,106.08,650,4.8,1,13,2009
-12.83,119.35,10,5.3,1,13,2009
-10.03,117.7,56,4.3,1,13,2009
35.7,26.51,20,5.3,1,13,2009
-0.36,132.44,104,3.7,1,13,2009
-0.32,133.27,13,4.0,1,13,2009
-0.88,131.39,112,3.5,1,13,2009
-2.08,99.46,26,4.4,1,13,2009
-0.82,100.65,58,3.0,1,13,2009
-8.38,116.22,87,3.3,1,13,2009
-0.75,133.44,10,4.9,1,13,2009
3.68,126.66,94,4.5,1,13,2009
-0.06,132.1,114,3.7,1,13,2009
1.46,121.66,10,4.3,1,13,2009
1.38,121.83,10,4.2,1,13,2009
0.15,133.51,10,4.6,1,13,2009
3.66,126,105,4.3,1,13,2009
-0.51,131.96,10,3.4,1,13,2009
-0.72,133.27,35,3.9,1,13,2009
-1.99,99.89,141,3.1,1,13,2009
1.35,122.14,10,4.7,1,13,2009
-1.84,130.77,10,3.5,1,13,2009
-0.77,133.19,53,4.4,1,13,2009
-6.93,130.16,143,4.5,1,13,2009
1.19,99.29,10,1.9,1,13,2009
-8.2,106.78,86,3.4,1,13,2009
-0.77,133.18,14,4.0,1,14,2009
-0.05,132.9,20,4.3,1,14,2009
-0.5,132.76,18,3.7,1,14,2009
4.02,95.95,30,3.7,1,14,2009
-0.67,133.25,26,4.9,1,14,2009
-0.63,133,68,4.6,1,14,2009
-6.58,155.46,245,5.3,1,14,2009
-3.65,128.64,529,4.9,1,14,2009
-0.15,133.06,35,3.9,1,14,2009
-0.53,132.89,10,4.0,1,14,2009
52.34,159.2,25,5.3,1,14,2009
-0.78,132.75,24,3.6,1,14,2009
-0.18,132.24,168,4.5,1,14,2009
-4,129.2,103,3.8,1,14,2009
-0.83,133.25,36,5.1,1,14,2009
1.42,127.02,52,3.7,1,14,2009
-1.19,123.75,11,3.8,1,14,2009
-7.87,118.69,30,5.0,1,14,2009
-0.53,133.3,72,4.3,1,14,2009
-0.8,133.49,10,4.1,1,14,2009
-0.32,133.21,10,4.2,1,14,2009
-0.5,133.02,29,5.0,1,14,2009
-2.59,127.44,15,4.8,1,14,2009
31.44,103.17,10,5.0,1,14,2009
-0.34,132.28,46,5.0,1,14,2009
-8.14,116.89,353,5.8,1,14,2009
1,121.74,4,4.4,1,14,2009
-0.57,132.85,97,4.8,1,14,2009
-7.99,113.05,33,3.3,1,15,2009
-0.64,132.9,10,3.9,1,15,2009
-22.32,170.41,68,6.5,1,15,2009
-22.56,170.76,36,5.1,1,15,2009
-0.86,133.11,39,4.3,1,15,2009
-0.72,133,38,4.8,1,15,2009
1.87,127.29,31,3.8,1,15,2009
-0.49,132.89,15,4.8,1,15,2009
-10.34,161.4,161,5.6,1,15,2009
-25.48,127.16,10,5.7,1,15,2009
-5.15,133.92,61,4.4,1,15,2009
46.62,155.09,148,7.4,1,15,2009
-0.74,133.63,20,4.9,1,15,2009
10.28,111.88,10,5.9,1,15,2009
-2.14,113.7,10,6.5,1,15,2009
0.58,94.84,10,5.8,1,15,2009
-1.2,126.92,14,4.2,1,15,2009
10.36,116.04,10,5.9,1,15,2009
3.97,110.54,10,5.9,1,15,2009
-0.73,133.21,15,4.9,1,15,2009
-9.01,108.17,20,3.8,1,15,2009
-3.75,120.15,10,2.9,1,15,2009
-0.65,132.79,10,5.1,1,15,2009
-0.21,132.59,10,5.3,1,15,2009
-0.46,132.87,10,5.2,1,15,2009
-0.3,132.7,17,4.2,1,16,2009
-2.95,129.84,10,3.2,1,16,2009
-7.58,109.24,176,4.9,1,16,2009
-15.31,167.66,163,4.8,1,16,2009
0.04,124.65,38,4.1,1,16,2009
-8.88,110.59,26,3.9,1,16,2009
-0.74,132.77,15,4.7,1,16,2009
2.73,95.31,23,4.2,1,16,2009
-1.46,120.32,10,3.2,1,16,2009
-0.07,122.9,16,3.1,1,16,2009
-22.58,170.83,10,5.3,1,16,2009
-19.43,147.12,513,3.8,1,16,2009
-2.2,131.02,10,3.8,1,16,2009
-7.65,106.94,29,4.5,1,16,2009
-8.27,112.4,90,4.2,1,16,2009
-0.22,132.31,10,4.2,1,16,2009
-0.71,133.46,40,4.1,1,17,2009
5.13,94.41,15,4.5,1,17,2009
4.34,95.72,59,4.4,1,17,2009
1.06,98.61,10,2.7,1,17,2009
-0.42,132.81,54,4.2,1,17,2009
43.78,149.95,10,5.4,1,17,2009
-2.63,138.42,10,4.3,1,17,2009
1.63,97.85,101,2.9,1,17,2009
-0.18,132.46,23,4.6,1,17,2009
-8.77,111.56,14,2.9,1,17,2009
0.89,98.27,28,3.5,1,17,2009
1.05,126.31,30,3.5,1,17,2009
-7.7,110.52,10,2.4,1,17,2009
-0.46,130.65,10,3.8,1,17,2009
-0.5,131.66,10,3.9,1,17,2009
-4.81,104.91,60,3.2,1,17,2009
0.42,99.53,10,2.8,1,17,2009
-3.45,137,62,4.8,1,18,2009
-8.93,111.41,10,2.9,1,18,2009
-0.44,132.31,18,4.8,1,18,2009
-7.39,129.53,138,4.9,1,18,2009
-9.23,114.52,36,4.6,1,18,2009
1.58,126.52,49,5.1,1,18,2009
-5.39,103.85,52,3.7,1,18,2009
-0.79,133.1,30,4.5,1,18,2009
-29.97,-177.72,10,6.4,1,18,2009
2.67,118.78,10,5.6,1,18,2009
13.43,136.62,10,5.1,1,18,2009
-11.66,112.85,10,5.9,1,18,2009
-0.74,132.25,14,4.0,1,18,2009
0.32,122.07,157,3.9,1,18,2009
2.82,128.47,102,4.3,1,18,2009
5.14,126.45,23,4.7,1,18,2009
-0.7,131.76,11,4.9,1,19,2009
-0.56,131.73,13,4.9,1,19,2009
-0.61,132.94,10,5.1,1,19,2009
-5.2,134.89,13,4.5,1,19,2009
-4.72,120.6,22,2.3,1,19,2009
-2.1,130.25,10,3.5,1,19,2009
-9.2,111.52,10,3.9,1,19,2009
-22.7,170.35,13,6.5,1,19,2009
-22.74,171.22,98,6.4,1,19,2009
-16.95,118.09,10,5.4,1,19,2009
-2.49,110.64,10,5.3,1,19,2009
-22.5,169.79,208,5.2,1,19,2009
-2.59,134.77,2,4.5,1,19,2009
-0.7,133.23,15,3.8,1,19,2009
-4.24,129.35,10,4.8,1,19,2009
1.03,126.65,3,4.3,1,19,2009
-8.99,111.8,25,3.1,1,19,2009
-2.44,120.07,10,3.9,1,19,2009
7.65,127.17,50,5.0,1,19,2009
-2.51,119.95,10,3.6,1,19,2009
-8.78,113.63,62,3.9,1,19,2009
-22.91,170.18,148,5.3,1,19,2009
-4.79,112.45,10,4.4,1,19,2009
-8.08,106.06,20,3.7,1,20,2009
-7.83,106.06,10,3.7,1,20,2009
-0.93,133.73,16,4.0,1,20,2009
-7.95,106.06,10,4.5,1,20,2009
-8.15,106.22,10,4.1,1,20,2009
